rfid	op_id	soc_socialrs_sa	soc_socialavgti	soc_social_num_ti_1_5	soc_social_num_ti_4_5	soc_social_num_ti_7_5	soc_social_num_ti_10_5	soc_social_num_ti_13_5	soc_social_num_ti_16_5	soc_socialti_sa	soc_midconrs_sa	soc_midconavgti	soc_midcon_num_ti_1_5	soc_midcon_num_ti_4_5	soc_midcon_num_ti_7_5	soc_midcon_num_ti_10_5	soc_midcon_num_ti_13_5	soc_midcon_num_ti_16_5	soc_midconti_sa	soc_opconrs_sa	soc_opconavgti	soc_opcon_num_ti_1_5	soc_opcon_num_ti_4_5	soc_opcon_num_ti_7_5	soc_opcon_num_ti_10_5	soc_opcon_num_ti_13_5	soc_opcon_num_ti_16_5	soc_opconti_sa	soc_totalrs_sa	soc_avgtotalti	soc_total_num_ti_1_5	soc_total_num_ti_4_5	soc_total_num_ti_7_5	soc_total_num_ti_10_5	soc_total_num_ti_13_5	soc_total_num_ti_16_5	soc_totalti_sa	rt_trials_sa	rt_meanrt_sa	rt_devmedrt_sa	rt_falsealarm_sa	rt_peropfalsealarm_sa	rt_pinit_sa	rt_peropinit_sa	loco_sheet_id	loco_saact	loco_sadis	loco_sarear	loco_sacent	lr_lt_act_sa	lr_lt_inact_sa	lr_lt_tot_sa	lr_px_pre_act_sa	lr_px_pre_inact_sa	lr_px_pre_tot_sa	dd_pcd600	dd_pcd1200	dd_pcd1800	dd_pcd2400
CC1DCD1BE4	AA29	-0.57037037	591.1578947	3	3	3	3	3	3	0.440334378	0.529411765	612.3076923	9	6	2	3	2	4	0.5130605	-0.444444444	647.3103448	8	8	3	4	5	1	0.329188107	-0.358024691	620.5945946	20	18	8	10	10	8	0.200125405	-0.315315315	0.126098484	0.282866775	-0.571428571	-0.577839328	-0.509803922	-0.319634625	AA01_AAA3	-0.365646259	-0.475318066	-0.558823529	-0.375527426	-0.276315789	-0.449275362	-0.341530055	-0.591666667	-0.416666667	-0.504166667	6.01	12.01	18.01	24.01
CC1DCD1BC7	AA30	-0.412280702	675	8	6	4	5	3	1	-0.40394427	-0.609195402	307	3	4	4	3	2		-0.470461406	-0.557291667	581.9230769	6	6	4	4	2	4	-0.32376866	-0.541666667	554.5942029	17	16	12	12	7	5	-0.191451149	-0.212365591	0.139400792	-0.20990174	-0.738095238	-0.677358899	-0.288135593	0.228929709	AA01_AAA3	-0.350980392	-0.4200492	-0.607526882	0.303963706	-0.563218391	-0.348484848	-0.504166667	-0.333333333	-0.333333333	-0.243243243	6.01	12.01	18.01	24.01
CC1DCD1BA6	AA31	-0.643939394	728.0909091	5	4	4	2	4	3	0.418373275	-0.566666667	407.5263158	5	5	3	1	1	4	0.44158373	-0.476190476	560	6	4	2	1	1	4	-0.472456775	-0.536666667	573.35	16	13	9	4	7	11	0.201573597	-0.117886179	0.144639394	0.525283523	-0.6	-0.556035406	-0.502702703	-0.458668269	AA01_AAA3	-0.419934641	-0.505952381	-0.661904762	-0.361904762	-0.26344086	-0.603603604	-0.278846154	-0.456790123	-0.268518519	-0.286324786	6.01	12.01	18.01	24.01
CC1DCD1BE3	AA32	-0.381481481	952.65625	8	6	7	4	3	4	-0.295502866	-0.444444444	324.6190476	3	4	4	4	4	2	-0.524218314	-0.529411765	501.173913	5	4	3	4	4	3	-0.253045619	-0.425675676	642.4868421	16	14	14	12	11	9	-0.331402673	-0.202020202	0.131040034	-0.516323757	-0.763888889	-0.754175388	-0.362139918	-0.325270443	AA01_AAA3	-0.37890625	-0.45988846	-0.642857143	-0.574259491	-0.372222222	-0.402777778	-0.35	-0.371794872	-0.388888889	-0.38172043	6.01	12.01	18.01	24.01
CC1DCD1BED	AA33	-0.615079365	1345.75	4	5	6	2	2	1	-0.434463775	-0.688888889	708.55	8	4	4	1	2	1	-0.583303928	-0.696428571	534	6	4	2	1	2	2	-0.495834722	-0.66	880.0701754	18	13	12	4	6	4	-0.468590436	-0.216666667	0.134214601	-0.483871963	-0.783333333	-0.778947368	-0.383333333	-0.359259259	AA01_AAA3	-0.457364341	-0.541736227	-0.658333333	-0.56754386	-0.411458333	-0.533333333	-0.435185185	-0.511904762	-0.405405405	-0.451282051	6.01	12.01	18.01	24.01
CC1DCD1BE9	AA34	-0.576190476	273.6363636	8	6	3	2	1	1	-0.557001239	-0.604938272	378.5714286	4	3	4	4	3	3	-0.470423661	-0.723684211	335.6086957	6	8	3	4	2		-0.512873911	-0.551181102	328.6212121	18	17	10	10	7	4	-0.347503008	-0.289855072	0.170488785	0.521499606	-0.666666667	-0.590585341	-0.336956522	0.198931422	AA01_AAA3	-0.351132686	-0.442638623	-0.611111111	0.414507772	-0.575268817	-0.525641026	-0.49122807	-0.532407407	0.555555556	0.171052632	6.01	12.01	18.01	24.01
CC1DCD1BF3	AA35	-0.713333333	1895.090909	3	7	4	1	4	3	0.587860815	-0.755555556	676.7857143	5	4	1	1	1	2	0.393095055	-0.609375	552.4117647	5	3	4	3	1	1	-0.670976105	-0.694940476	1142.603774	13	14	9	5	6	6	0.49232936	-0.401826484	0.114360877	-0.341073703	-0.657894737	-0.520132047	-0.375502008	0.38799807	AA01_AAA3	-0.456439394	-0.507168459	-0.697916667	-0.261111111	-0.5	-0.447916667	-0.472222222	-0.4	-0.490740741	-0.416666667	6.01	12.01	18.01	24.01
CC1DCD1BA7	AA36	-0.513257576	897.3225806	7	7	3	8	5	1	-0.49242756	-0.536458333	539.8888889	2	6	3	3	3	1	-0.539736668	-0.661458333	338.6666667	6	7	5	2	4		-0.429614035	-0.424369748	625.5205479	15	20	11	13	12	2	-0.307443807	-0.293333333	0.098671098	-0.350095771	-0.5	-0.355978246	-0.378787879	-0.15069869	AA01_AAA3	-0.351851852	-0.391381766	-0.833333333	-0.833333333	-0.53968254	-0.569444444	-0.546296296	-0.411764706	-0.30952381	-0.344444444	6.01	12.01	18.01	24.01
CC1DCD1BCC	AA37	-0.486111111	737.0909091	9	7	4	1	1		-0.531519039	-0.692982456	317.5	3	5	3	2	1		-0.477550541	-0.619047619	388.6896552	7	6	5	4	2	5	0.726221704	-0.599673203	491.2769231	19	18	12	7	4	5	-0.336139869	-0.282312925	0.155896924	0.327099802	-0.648148148	-0.589297246	-0.619369369	-0.536146984	AA01_AAA3	-0.392405063	-0.565955118	-0.688888889	-0.570648148	-0.494623656	-0.333333333	-0.427536232	-0.31372549	-0.5	-0.406862745	6.01	12.01	18.01	24.01
CC1DCD1BD3	AA38	-0.425675676	849.6129032	5	5	4	7	7	3	0.564991907	-0.462121212	290.8571429	8	3	3	3	4		0.721857923	0.711382114	283.4285714	5	4	3	6	2	1	0.524448706	-0.344537815	526	18	12	10	16	13	4	0.42246488	-0.132575758	-0.115024211	-0.552279178	-0.644444444	-0.650937905	-0.125968992	0.143269011	AA01_AAA3	-0.25625	-0.404015402	-0.637931034	-0.638564274	-0.410714286	-0.742424242	-0.528368794	-0.685185185	-0.444444444	-0.419753086	6.01	12.01	18.01	24.01
CC1DCD1BCB	AA39	-0.704545455	941.6956522	8	6	4	1	2	2	0.506111187	-0.767676768	374.6666667	5	2	2	3			-0.478543261	-0.461538462	581.9375	7	3	2	1	2	1	-0.323819898	-0.697649573	695.4117647	20	11	8	5	4	3	-0.380593105	-0.301587302	-0.187298099	-0.347019751	-0.733333333	-0.708585859	-0.456751055	-0.295041124	AA01_AAA3	-0.381443299	-0.523261759	-0.609649123	-0.573970037	-0.244047619	-0.333333333	-0.257936508	-0.601010101	-0.452380952	-0.426356589	6.01	12.01	18.01	24.01
CC1DCD1BC9	AA40	-0.575	764.6521739	9	3	2	3	3	2	-0.404582965	-0.731884058	269.3333333	5	3	2	1		1	-0.661428871	-0.695402299	393.1818182	10	5	4	2		1	0.616271848	-0.599009901	517	24	12	8	6	3	4	-0.339674644	-0.237654321	0.179378846	0.430944959	-0.727272727	-0.644063743	-0.223958333	0.347185944	AA01_AAA3	-0.457364341	-0.455357143	-0.5	0.551715686	-0.333333333	-0.472222222	-0.37398374	0.402777778	-0.430555556	-0.333333333	6.01	12.01	18.01	24.01
CC1DCD1C20	AA41	-0.608974359	1484.92	7	5	3	3	3	4	-0.505619923	-0.55952381	698.8666667	4	5	2	2	2		0.600099184	-0.546296296	484.3	3	6	4	3	2	1	-0.482721135	-0.587301587	954.8666667	14	16	9	8	7	5	-0.467653416	-0.311111111	0.255037246	0.498436861	-0.53030303	-0.451360193	-0.381782946	-0.2056642	AA01_AAA3	-0.501984127	-0.606414868	-0.652173913	-0.612423447	-0.606481481	-0.75	-0.642361111	-0.613333333	-0.655555556	-0.587962963	6.01	12.01	18.01	24.01
CC1DCD1C5A	AA42	-0.540229885	1112.565217	5	6	5	3	2	2	0.355083422	-0.49382716	304.6666667	3	4	5	1	3	2	-0.460129947	-0.404761905	612.5882353	6	4	2	2	3		0.614210565	-0.473333333	715.2931034	14	14	12	6	8	4	0.42417555	-0.325757576	0.141589569	-0.471119411	-0.729166667	-0.713662927	-0.282051282	0.281518326	AA01_AAA3	-0.503401361	-0.575086806	-0.66091954	-0.55651341	-0.461111111	-0.625	-0.518115942	-0.338709677	-0.391666667	-0.346666667	6.01	12.01	18.01	24.01
CC1DCD1BAD	AA43	-0.593607306	1261.107143	9	3	4	4	6	2	0.505240297	-0.558333333	344	4	4	3	2	3	1	0.520577144	-0.420634921	763	3	6	3	4	3	3	0.517227495	-0.556169429	864.8507463	16	13	10	10	12	6	0.427398316	-0.127659574	0.088578731	0.535310355	-0.654761905	-0.636944146	-0.307471264	-0.249207064	AA01_AAA3	-0.221682848	-0.288797814	-0.571428571	-0.428628389	-0.311594203	-0.239130435	-0.242424242	-0.361111111	-0.265625	-0.222222222	6.01	12.01	18.01	24.01
CC1DCD1BE8	AA44	-0.615384615	1845.392857	3	9	4	3	4	5	0.313962134	-0.362068966	571.6818182	7	6	4	3		2	0.588422017	-0.653679654	1047.551724	8	5	5	4	4	3	0.399173292	-0.443019943	1197.810127	18	20	13	10	8	10	0.268464833	-0.45959596	0.148145315	0.305029806	-0.725	-0.545408249	-0.521857923	-0.281689849	AA01_AAA3	-0.216312057	-0.440304042	-0.541666667	-0.560983397	-0.257062147	-0.392473118	-0.186147186	0.511904762	-0.455128205	0.395833333	6.01	12.01	18.01	24.01
CC1DCD1BE2	AA45	-0.557823129	558.3103448	6	6	7	5	4	1	-0.588203876	-0.587719298	256	5	4	4		3	2	0.36997539	-0.465277778	372.6363636	4	7	5	2	2	2	-0.579201314	-0.37745098	420.2463768	15	17	16	7	9	5	-0.506853741	-0.268939394	0.170415009	-0.446947254	-0.606060606	-0.622133927	-0.204166667	-0.166480816	AA01_AAA3	-0.393162393	-0.382079851	-0.705882353	-0.739583333	-0.337962963	-0.466666667	-0.365942029	0.421052632	-0.303921569	-0.238888889	6.01	12.01	18.01	24.01
CC1DCD1C4E	AA46	-0.656862745	916.7894737	5	4	4	1	4	1	0.389834664	-0.666666667	249.3571429	7	2	3	2			-0.605536723	-0.619047619	572.9285714	5	4	3	1	1		0.597218038	-0.534883721	615.5531915	17	10	10	4	5	1	-0.313715723	-0.276315789	-0.187326721	-0.400528482	-0.722222222	-0.68646376	-0.349206349	-0.279140612	AA01_AAA3	-0.309782609	-0.447328244	-0.662162162	-0.55777271	-0.587121212	-0.433333333	-0.558641975	-0.574074074	-0.435897436	-0.461904762	6.01	12.01	18.01	24.01
CC1DCD1C1B	AA47	-0.69047619	646.9230769	6	6	6	5	1	2	-0.555872412	-0.657407407	148.5714286	3	4	3	3	1		-0.657105176	-0.702380952	334.4615385	6	1	3	3			-0.569163694	-0.497807018	438.6415094	15	11	12	11	2	2	-0.498814297	-0.163333333	0.237344414	0.385769935	-0.803030303	-0.798880276	-0.54137931	-0.487767132	AA01_AAA3	-0.438988095	-0.45672043	-0.660714286	-0.576634512	-0.607526882	-0.603174603	-0.605769231	-0.487179487	-0.583333333	-0.547619048	6.01	12.01	18.01	24.01
CC1DCD1C43	AA48	-0.642857143	617	8	2	3	2			-0.599591799	-0.730769231	347.5384615	6	4	3				-0.586263736	-0.71875	333.625	3	3	1	1			-0.539032815	-0.697674419	461.0540541	17	9	7	3			-0.577145148	-0.24702381	0.25138886	0.538858189	-0.674242424	-0.560036973	-0.281420765	0.193440476	AA01_AAA3	-0.35021097	-0.532928943	-0.685897436	-0.611111111	-0.553921569	-0.622222222	-0.574829932	0.466666667	-0.305555556	0.359649123	6.01	12.01	18.01	24.01
CC1DCD1C2A	AA49	-0.674418605	412.92	8	6	5		3	3	-0.56443038	-0.653333333	376.4347826	7	6	6	2	2		0.470652971	-0.545045045	377.1666667	5	3	4	2	2	2	0.416752577	-0.532581454	390.4545455	20	15	15	4	7	5	-0.409378438	-0.169934641	0.156827155	0.425411042	-0.777777778	-0.785551594	-0.250626566	-0.272181307	AA01_AAA3	-0.5	-0.584577114	-0.634920635	-0.476629766	-0.486486486	-0.5	-0.346774194	0.647727273	-0.319444444	0.344262295	6.01	12.01	18.01	24.01
CC1DCD1BFB	AA50	-0.56	1154.631579	5	3	4	4		3	0.64349324	-0.33908046	834.5666667	3	6	4	6	7	4	0.524355029	-0.46031746	333.3043478	6	3	5	5	1	3	0.519674185	-0.441489362	758.9027778	14	12	13	15	8	10	0.41950323	-0.275757576	0.172258942	0.433724833	-0.715686275	-0.656608433	-0.347222222	-0.252103807	AA01_AAA3	-0.298412698	-0.428961749	-0.592105263	0.451219512	-0.5	-0.708333333	-0.513888889	0.46	-0.611111111	0.280952381	6.01	12.01	18.01	24.01
CC1DCD1BB0	AA53	-0.48470948	885.84375	6	8	9	2	5	2	-0.41535701	-0.434343434	422.1785714	8	5	3	3	5	4	-0.353195448	-0.452898551	586.21875	8	4	4	6	5	5	-0.413414634	-0.300699301	640.5108696	22	17	16	11	15	11	-0.290070358	-0.53968254	0.29118341	0.717052161	-0.5	0.336361627	-0.593137255	-0.1634565	AA01_AAA3	-0.106918239	-0.390053763	-0.460526316	0.4496337	-0.176190476	-0.638888889	-0.294326241	-0.488888889	-0.566666667	-0.514814815	6.01	12.01	18.01	24.01
CC1DCD1BF2	AA54	-0.44858156	1188.424242	8	6	7	6	3	3	-0.428042235	-0.46124031	727.5	6	6	4	3	1	4	-0.367391304	0.172413793	706.8918919	8	7	8	7	3	4	-0.37921295	-0.238461538	881.2021277	22	19	19	16	7	11	-0.32465023	-0.388888889	-0.261850989	-0.461957621	-0.625	-0.47947995	-0.358695652	0.091399796	AA01_AAA3	-0.2	-0.42286036	-0.628571429	-0.572530864	-0.524691358	-0.527777778	-0.516666667	-0.468253968	-0.257575758	-0.376344086	6.01	12.01	18.01	24.01
CC1DCD1B95	AA55	-0.55907173	919.5652174	9	4	3	2	3	2	-0.602995833	-0.575963719	627.7894737	2	1	4	4	6	2	0.639332366	-0.608527132	560	5	5	6	2	4	2	-0.614656804	-0.521008403	704.8181818	16	10	13	8	13	6	-0.492405395	-0.366666667	0.230158807	0.428501942	-0.666666667	-0.528553057	-0.516739447	-0.286075462	AA01_AAA3	-0.242063492	-0.360606061	-0.269230769	0.514052288	-0.5	-0.583333333	-0.459016393	-0.564102564	-0.636363636	-0.615942029	6.01	12.01	18.01	24.01
CC1DCD1BDD	AA56	-0.496031746	945.875	9	6	2	5	2		-0.546016319	-0.603448276	420.8823529	4	3	2	5	1	2	-0.730386615	-0.609375	827.2777778	1	9	2	3		3	0.535324221	-0.492509363	758.4237288	14	18	6	13	3	5	-0.587919475	-0.37797619	-0.192766317	-0.430158743	-0.642857143	0.706587835	-0.534946237	-0.393024801	AA01_AAA3	-0.221649485	-0.455898567	-0.58490566	0.33503055	-0.554421769	-0.642857143	-0.580952381	-0.423076923	-0.619047619	-0.482078853	6.01	12.01	18.01	24.01
CC1DCD1BB6	AA57	-0.493489583	1207.272727	6	4	4	3	2	3	0.209382628	-0.655913978	614.2307692	4	3	2	2	2		-0.522656624	-0.715384615	652.6	6	3	4	1	5	1	-0.456166667	-0.574660633	865.4	16	10	10	6	9	4	-0.212231049	-0.237373737	-0.077472325	-0.577389355	0.4	0.427009179	-0.40503876	-0.236536156	AA01_AAA3	-0.211934156	-0.429834906	-0.573717949	-0.392736486	-0.282051282	-0.5	-0.287037037	-0.47826087	-0.533333333	-0.465408805	6.01	12.01	18.01	24.01
CC1DCD1BCD	AA58	-0.49009901	933.1923077	9	3	2	5	3	4	0.3674592	-0.531914894	532.3589744	12	11	3	4	4	5	-0.483686462	-0.270833333	720.8275862	5	5	5	3	4	7	0.428665136	-0.413513514	701.3723404	26	19	10	12	11	16	-0.109909545	-0.347916667	0.192204569	0.343826661	-0.569444444	-0.509652446	-0.625	-0.578194223	AA01_AAA3	-0.219858156	-0.39325344	-0.505747126	-0.595797281	-0.311904762	-0.333333333	-0.314583333	-0.476851852	-0.453703704	-0.398734177	6.01	12.01	18.01	24.01
CC1DCD1BF6	AA59	-0.471631206	1737.346154	1	4	4	4	8	4	-0.579396762	-0.693693694	323.3333333	3	3	2	2	2		0.531740285	-0.538461538	1083.92	6	5	6	2	3	3	0.455994539	-0.528985507	1208.714286	10	13	12	8	13	7	0.492319693	-0.466666667	0.102942262	-0.633614368	-0.583333333	0.305870927	-0.407801418	0.275654578	AA01_AAA3	-0.206666667	-0.379738562	-0.454954955	-0.202492212	0.37254902	-0.5	0.307692308	-0.493055556	-0.333333333	-0.368686869	6.01	12.01	18.01	24.01
CC1DCD1BA5	AA60	-0.75	1635.611111	6	3	3	2	2	2	-0.576632154	-0.756944444	547.4615385	4	2	2	4		1	-0.557895391	-0.724806202	1396.4	6	9	3	2	1	4	0.502791546	-0.742547425	1276.214286	16	14	8	8	3	7	0.327119346	-0.583333333	0.298765208	-0.672976045	-0.645833333	0.35618793	-0.628415301	-0.300876411	AA01_AAA3	-0.178082192	-0.389190412	-0.676470588	-0.666869424	-0.363095238	-0.621212121	-0.435897436	-0.425925926	-0.753333333	-0.61627907	6.01	12.01	18.01	24.01
CC1DCD1B9C	AA61	-0.595679012	710.7058824	10	6	4	5	4	5	-0.312272313	-0.533333333	339.6818182	8	3	4	4	1	2	-0.474028716	-0.533333333	480.9615385	4	7	4	5	3	3	-0.621129492	-0.56162465	538.3170732	22	16	12	14	8	10	-0.380776029	-0.5234375	0.364328924	0.372005184	-0.703703704	-0.568370783	-0.533799534	-0.195582591	AA01_AAA3	-0.149509804	-0.44471026	-0.594594595	-0.648394241	-0.56547619	-0.633333333	-0.589147287	-0.516666667	-0.343137255	-0.404761905	6.01	12.01	18.01	24.01
CC1DCD1BD9	AA62	-0.401041667	1006.055556	9	6	6	3	8	4	0.578674298	-0.576388889	342.5	7	2	2	5	4	2	0.372710623	-0.51754386	973.3571429	5	3	3	5	5	7	0.243700744	-0.492907801	825.6627907	21	11	11	13	17	13	0.424252007	-0.504166667	0.181592564	0.486891258	0.533333333	0.686820988	-0.431818182	0.199437452	AA01_AAA3	-0.205882353	-0.435985368	-0.551282051	0.330888346	-0.410493827	-0.367816092	-0.395582329	-0.578703704	-0.421568627	-0.519230769	6.01	12.01	18.01	24.01
CC1DCD1BDC	AA63	-0.62962963	1149.678571	5	5	3	5	3	7	0.381037533	-0.662162162	606	7	3	1	1	3	1	-0.469990161	-0.465686275	755.7142857	5	5	4	2	5		0.604751943	-0.609869646	888.5692308	17	13	8	8	11	8	0.324526934	-0.445355191	0.156706784	0.39694933	-0.4375	0.355944087	-0.427272727	0.270102278	AA01_AAA3	0.185446009	-0.464836224	-0.628205128	0.537118977	-0.653153153	-0.347222222	-0.578231293	-0.512820513	-0.572916667	-0.545977011	6.01	12.01	18.01	24.01
CC1DCD1BEB	AA64	-0.411003236	1252.038462	4	7	4	5	4	2	-0.23895357	-0.583333333	673.3333333	7	3	4	3	2	2	0.379497981	-0.630081301	877.6176471	4	7	8	6	4	5	0.406755736	-0.492337165	944.8395062	15	17	16	14	10	9	0.261673227	-0.511363636	-0.327062381	0.561037051	-0.681818182	-0.661976912	-0.598214286	-0.382464097	AA01_AAA3	-0.385844749	-0.518963675	-0.622222222	-0.326829268	-0.520833333	0.270833333	-0.194444444	-0.359649123	-0.344444444	-0.3125	6.01	12.01	18.01	24.01
CC1DCD1BF8	AA65	-0.513333333	1026.380952	6	4	3	3	3	2	-0.434010819	-0.516129032	747.6363636	3	4	3	3	4	4	0.478473861	-0.512345679	1397.368421	6	4	2	3	2	2	0.552894817	-0.501501502	1041.16129	15	13	8	9	9	8	0.459743564	-0.368055556	-0.191909762	-0.474541855	-0.525	-0.336565657	-0.50623053	-0.403421326	AA01_AAA3	-0.313186813	-0.428376535	-0.646464646	-0.347222222	-0.603030303	-0.648148148	-0.614155251	-0.511904762	-0.470588235	-0.489247312	6.01	12.01	18.01	24.01
CC1DCD1BBF	AA66	-0.674603175	515.9333333	5	3	3		3		0.695578231	-0.619047619	470.7272727	8	7	4		1	1	-0.549384511	-0.677777778	511.1764706	4	3	3	3	3	1	-0.376256101	-0.645299145	496.0185185	17	13	10	4	7	2	-0.355155285	-0.524305556	0.234939053	0.401603096	-0.65625	-0.52179784	-0.523474178	0.293997446	AA01_AAA3	-0.372916667	-0.482674475	-0.576923077	-0.463541667	-0.441860465	-0.452380952	-0.444444444	-0.314814815	0.449275362	-0.275193798	6.01	12.01	18.01	24.01
CC1DCD1BC1	AA67	-0.589285714	1086.115385	7	4	4	4	4	3	0.356596036	-0.479166667	324.8846154	8	5	3	3	3	4	0.209082397	-0.346354167	1310.115385	4	6	5	2	5	3	0.605792296	-0.497596154	907.0384615	19	15	12	9	13	10	0.504517186	-0.563596491	0.173406849	0.496548612	-0.544444444	0.338055561	-0.448979592	0.376951088	AA01_AAA3	-0.321596244	-0.46832678	-0.490740741	-0.609321059	0.35978836	-0.305555556	-0.304878049	-0.357142857	0.229885057	-0.241025641	6.01	12.01	18.01	24.01
CC1DCD1B99	AA68	-0.637254902	538.625	4	6	6	4	2	2	0.36162963	-0.366666667	365	9	8	5	2	2	4	-0.491926503	-0.688596491	493.9411765	3	2	6	4	1	1	0.506523272	-0.58445441	454.5633803	16	16	17	10	5	7	0.171696951	-0.504444444	0.151179348	0.410720741	-0.555555556	0.725470085	-0.526315789	-0.103170922	AA01_AAA3	-0.272861357	-0.22552589	-0.36036036	0.423076923	-0.422374429	-0.377777778	-0.414772727	-0.321428571	0.518518519	0.432291667	6.01	12.01	18.01	24.01
CC1DCD1BDF	AA69	-0.741134752	733.1153846	6	6	5	4	5		-0.390710907	-0.701388889	290.5238095	7	8	2	1	3		-0.720803588	-0.528368794	922.5	3	6	4	1	3	1	-0.37016386	-0.674747475	642.5692308	16	20	11	6	11	1	-0.45286751	-0.411564626	0.190002355	-0.44447683	-0.703703704	-0.505924584	-0.653333333	-0.499785024	AA01_AAA3	-0.197777778	-0.392766818	-0.5	-0.29372428	-0.429292929	-0.444444444	-0.411564626	-0.385964912	-0.492753623	-0.369369369	6.01	12.01	18.01	24.01
CC1DCD1B9E	AA70	-0.564393939	625.2592593	8	5	4	3	3	3	-0.395416304	-0.538888889	488	6	2	1	2	2	2	0.408054343	-0.734375	291.7	7	2	5	3	1	2	-0.491723297	-0.505952381	484.4516129	21	10	10	8	6	7	-0.258480225	-0.319444444	-0.121433486	-0.353962254	-0.745614035	-0.667044031	-0.366815476	-0.222707231	AA01_AAA3	-0.275985663	-0.523571131	-0.662393162	-0.637362637	-0.555555556	-0.487179487	-0.536231884	-0.518518519	-0.513888889	-0.515873016	6.01	12.01	18.01	24.01
CC1DCD1BBD	AA71	-0.7	794.65	8	5	2	4	1		-0.499464601	-0.685185185	517.8235294	2	4	2	3	2	4	0.435488008	-0.606666667	1007.190476	8	4	3	2	2	1	-0.301136765	-0.664502165	790.4655172	18	14	7	9	5	5	-0.300643724	-0.245098039	0.134479909	-0.508625554	-0.538461538	-0.564957591	-0.298387097	-0.358979584	AA01_AAA3	-0.30787037	-0.500260824	-0.691176471	-0.509756098	-0.563492063	-0.357142857	-0.418803419	-0.488095238	-0.527777778	-0.513157895	6.01	12.01	18.01	24.01
CC1DCD1BEA	AA72	-0.479885057	818.3333333	5	6	5	3	5	3	0.477733655	-0.583333333	267.7894737	6	6	3	1	3		-0.50982659	-0.547619048	449.375	5	6	5	2	2	4	0.552080738	-0.492877493	542.4	16	18	13	6	10	7	0.322266253	-0.279569892	0.115061885	-0.313227757	-0.545454545	-0.512751082	0.326666667	0.371745068	AA01_AAA3	-0.225274725	-0.369825011	-0.476744186	0.470686767	-0.433333333	-0.606666667	-0.5	-0.5	-0.601851852	-0.553921569	6.01	12.01	18.01	24.01
CC1DCD1BB1	AA73	-0.430253623	997.5625	7	6	6	4	5	4	0.220920584	-0.482142857	376.0869565	6	5	4	3	4	1	0.495567996	-0.514492754	699.4242424	7	3	8	7	4	4	-0.478112423	-0.331761006	723.3295455	20	14	18	14	13	9	0.370507724	-0.384920635	0.29031391	-0.444974437	-0.666666667	-0.533196429	-0.509259259	-0.323569193	AA01_AAA3	-0.407843137	-0.516975309	-0.568181818	0.337304965	-0.454022989	-0.333333333	-0.403333333	-0.359649123	-0.441176471	-0.398148148	6.01	12.01	18.01	24.01
CC1DCD1BD5	AA74	-0.640873016	598.3	7	4	2	4	1	1	-0.599938875	-0.672619048	270.5625	4	6	3	2	1		-0.488297872	-0.646892655	803.5263158	5	4	4	3	2	1	-0.478265327	-0.648148148	573.8545455	16	14	9	10	4	2	-0.341223127	-0.43442623	0.093807143	-0.429636728	-0.6	-0.588495052	-0.432659933	0.333676167	AA01_AAA3	-0.316872428	-0.54150454	-0.695402299	-0.45754717	-0.537634409	-0.666666667	-0.588235294	-0.307017544	-0.607142857	-0.416666667	6.34	12.01	18.01	24.01
CC1DCD1B9B	AA75	-0.639269406	881.625	9	3	5	1	3	3	-0.360097986	-0.650537634	317.75	5	3	2		2		0.671066253	-0.632352941	928.1052632	5	5	2	2	2	3	-0.517247043	-0.626566416	774.6545455	19	11	9	3	7	6	-0.235135717	-0.380434783	-0.089993727	-0.519759691	-0.466666667	0.302735947	-0.425985091	0.169040645	AA01_AAA3	-0.428571429	-0.595679012	-0.714285714	-0.494496855	-0.504065041	-0.513888889	-0.506289308	0.425925926	-0.507575758	-0.294444444	6.01	12.01	18.01	24.01
CC1DCD1BEF	AA76	-0.617283951	1240.666667	8	6		3	1		-0.515805906	-0.657407407	405.8461538	5	4		1	1	1	-0.478078078	-0.745614035	983.125	5	1		1	1		-0.571342926	-0.684738956	909.5641026	18	11		6	3	1	-0.493778006	-0.333333333	0.267439513	0.469165943	-0.740740741	-0.681369248	-0.453551913	-0.3070213	AA01_AAA3	-0.477477477	-0.479020979	-0.686666667	-0.62037037	-0.456140351	-0.607142857	-0.52020202	-0.510416667	-0.458333333	-0.488095238	6.01	12.01	18.01	24.01
CC1DCD1BE6	AA77	-0.591954023	1405.32	6	4	6	3	2	4	-0.223305478	-0.666666667	574.2666667	5	5	2		2	1	-0.764953067	0.412698413	813	8	6	4	4	3	4	0.38380116	-0.459064327	975.7101449	19	15	12	7	7	9	-0.384561942	-0.385964912	-0.083511864	-0.568334206	-0.636363636	-0.432142292	-0.4609375	-0.410257987	AA01_AAA3	-0.183098592	-0.404057018	-0.462962963	-0.643939394	-0.275362319	-0.713333333	-0.376923077	-0.315789474	-0.553333333	-0.30952381	6.01	12.01	18.01	24.01
CC1DCD1BC5	AA78	-0.613475177	1489.133333	6	3	2	3		1	-0.502228462	-0.640350877	714.5	5	3	1	1	1		-0.531024224	-0.641025641	442.4210526	6	5	1	4	2		-0.565603439	-0.463541667	854.7173913	17	11	4	9	3	2	-0.473752543	-0.323529412	0.206685945	0.513717307	-0.697916667	-0.628535569	-0.247311828	0.27852011	AA01_AAA3	-0.28974359	-0.531326481	-0.715686275	-0.483695652	-0.565789474	-0.74137931	-0.641791045	-0.387387387	-0.52	-0.440860215	6.01	12.01	18.01	24.01
