rfid	colorado_rat_number	femur_length_mm	maximum_force_n	yield_force_n	final_force_n	maximum_moment_nmm	yield_moment_nmm	final_moment_nmm	stiffness_n_mm2	x18_norm_stiffness_n_mm2	elastic_work_nmm	elastic_displacement_mm	post_yield_work_nmm	post_yield_displacement_mm	total_work_nmm	total_displacement_mm	iml_mm4	zml_mm3	cortical_thickness_mm	tissue_strength_m_pa	tissue_modulus_g_pa	correction_factor	corrected_modulus_g_pa	tt_ar_mm2	m_ar_mm2	ct_ms_mm2	ct_ar_mm2	ct_ar_tt_ar_percent	ps_pm_mm	ec_pm_mm	ps_pmest_mm	ec_pmest_mm	po_ar_mm2	ct_po_percent	ct_th_mm	j_mm4	imax_mm4	imin_mm4	zmax_mm3	zmin_mm3	dmax_mm	dmin_mm	ct_app_d_mg_ha_cm3	ct_tiss_d_mg_ha_cm3	ct_th_sd_mm	bv_tv_percent	tb_th_μm	tb_n_1_mm	tb_sp_μm	conn_d_number_mm3	app_d_mg_ha_cm3	tiss_d_mg_ha_cm3	tv_mm3	bv_mm3	smi	bs_mm2	bs_bv_mm2_mm3	bs_tv_mm2_mm3	bs_mv_mm2_mm3	da	tb_th_sd_μm	center	batchnumber	age
00077E831D	2778	39.59	157.9	156.41	138.27	789.5	782.05	691.35	179.1850917	245.7957362	89.46999	1.076	0.78192	0.041	90.25191	1.117	2.91055	2.06703	0.528	381.9489799	7.480025645	0.288668039	25.91220586	10.75468	4.25367	6.50101	6.50072	0.604454991	11.65905316	7.206706811	11.62528687	7.311169106	0.00029	4.46E-05	686	15.29139	9.60118	5.69021	4.29121	3.56133	4.474812465	3.195553347	1316.4429	1330.7009	0.076	0.201	89.5	2.193	467.4	44.8146	313.3503	940.157	20.0939	4.0392	1.4456	111.9688	28.1516	5.572278154	6.97420693	1.7988	28	NY	Batch07	
00077E9987	2779	34.27	104.28	95.86	103.89	469.26	431.37	467.505	167.5917503	167.5917503	33.85109	0.685	32.575395	0.321	66.426485	1.006	3.29236	2.31817	0.541	202.4269143	6.184742149	0.287776549	21.49147373	7.67787	3.36125	4.31662	4.31647	0.562196286	9.886749031	6.375363372	9.822573998	6.499131729	0.00015	3.47E-05	528	7.4219	4.51135	2.91055	2.36005	2.06703	3.823096968	2.81616619	1288.4751	1306.6633	0.0689	0.4033	107.8	5.3522	166.8	100.3328	495.1409	908.4423	11.6263	4.6888	0.6716	105.4423	22.5745	9.069291176	15.19889009	1.5584	37.6	NY	Batch06	185
00077E99A5	2780	34.76	120.02	115.72	120.02	540.09	520.74	540.09	194.7650828	194.7650828	41.430015	0.709	15.674135	0.133	57.10415	0.842	2.89203	2.12454	0.528	254.2150301	8.182473057	0.315799352	25.91035415	7.87754	3.39998	4.47756	4.47753	0.568391909	9.948386331	6.534765069	9.949476728	6.536467606	3.00E-05	6.70E-06	541	7.72943	4.43706	3.29236	2.49193	2.31817	3.561143371	2.840481932	1315.103443	1331.350927	0.0359	0.4585	111.9	5.5823	147.8	107.1427	537.8073168	951.0325076	11.018	5.0522	-0.018	107.517	21.232	9.758304592	18.02222669	1.7035	40.4	NY	Batch07	193
00077E8332	2781	35.05	113.85	43.55	113.85	512.325	195.975	512.325	154.3965255	154.3965255	5.56873	0.294	74.969755	0.795	80.538485	1.089	2.17418	1.69731	0.528	301.8452728	8.62816227	0.361820139	23.84655066	7.51131	3.29349	4.21782	4.21782	0.561529214	9.703429645	6.352478271	9.715446735	6.433289668	0	0	528	6.98801	4.09598	2.89203	2.36203	2.12454	3.468186264	2.722499929	1330.714505	1348.946129	0.0471	0.2642	94.5	3.9758	250.8	65.2409	391.2430278	929.843392	11.0667	2.9234	1.3068	75.5986	26.2504	6.831178219	9.283533703	1.5771	31.9	NY	Batch07	191
00077E8325	2782	33.51	89.6	81.41	89.6	403.2	366.345	403.2	157.3107935	157.3107935	25.70369	0.61	13.53996	0.157	39.24365	0.767	3.29708	2.1146	0.568	190.6743592	5.797026887	0.230367773	25.16422675	6.31961	2.51737	3.80224	3.80224	0.601657381	8.919216646	5.414320685	8.911484803	5.62442925	0	0	528	5.11572	2.94154	2.17418	1.8414	1.69731	3.194895188	2.561912674	1334.345855	1351.342071	0.0594	0.4186	100.4	5.1297	165.3	106.794	500.632773	938.828176	9.3966	3.9338	0.0683	90.1567	22.8643	9.594608688	16.50375265	1.5564	29	NY	Batch07	189
00077E9C28	2783	35.68	120.09	97.45	120.09	540.405	438.525	540.405	212.4740668	212.4740668	26.158675	0.526	44.938625	0.41	71.0973	0.936	4.70284	3.06824	0.621	176.1286601	5.489363687	0.260629367	21.06195382	7.87304	3.24922	4.62382	4.62382	0.587297918	10.02325581	6.184302326	9.946634531	6.389906316	0	0	568	7.97543	4.67835	3.29708	2.4416	2.1146	3.832200197	3.118395914	1352.914409	1370.135245	0.0731	0.2124	87.3	3.2295	315.1	48.7117	335.8742964	973.644214	12.3276	2.6181	1.5786	73.9838	28.8548	6.001476362	7.619733251	1.5852	27.1	NY	Batch07	194
00077E7B30	2784	37.77	150.25	149.94	149.78	676.125	674.73	674.01	160.4656543	160.4656543	85.189325	1.166	0.29967	0.002	85.488995	1.168	3.54291	2.39968	0.571	281.7563175	5.502983987	0.270705482	20.32830642	10.21883	4.30003	5.9188	5.91816	0.579142622	11.49424038	7.452184308	11.33197269	7.350902709	0.00064	0.00010813	621	13.74802	9.04518	4.70284	4.08011	3.06824	4.433792226	3.065496832	1299.567254	1315.028569	0.0611	0.2268	98.6	2.6462	392.6	48.2979	334.4891422	974.01858	16.3258	3.7031	1.4282	93.9736	25.7213	5.756140587	7.444809748	1.8344	29.4	NY	Batch06	185
00077E94EE	2785	34.76	127.2	114.6	127.2	572.4	515.7	572.4	182.2965065	182.2965065	43.594465	0.756	54.31592	0.439	97.910385	1.195	4.44127	2.83057	0.571	202.2207541	4.987092777	0.227151961	21.95487445	8.25181	3.48988	4.76193	4.76193	0.577077029	10.11865211	6.485524442	10.18308905	6.622320249	0	0	571	8.6032	5.06028	3.54291	2.67628	2.39968	3.781577413	2.952818709	1347.7009	1364.7924	0.044	0.3319	104.2	4.5752	202.3	76.9136	432.8074	966.2059	13.2161	4.3861	1.0512	106.2315	24.4042	8.03803694	12.03074745	1.6121	44.1	NY	Batch07	193
00077E9BD8	2787	35.03	148.07	44.02	140.01	666.315	198.09	630.045	148.4438806	148.4438806	5.021925	0.243	114.420235	1.001	119.44216	1.244	6.34705	3.95965	0.689	168.2762365	2.841624296	0.2455619	11.57192666	9.24265	4.12075	5.1219	5.1219	0.554159251	10.70002349	7.146464646	10.77713159	7.196031664	0	0	571	10.46798	6.02671	4.44127	3.14006	2.83057	3.838595441	3.138074663	1320.980989	1336.92898	0.0641	0.353	102.4	4.4332	208.6	79.6533	439.4988052	971.023652	13.4583	4.7513	0.5944	110.0526	23.2101	8.177303226	12.63955438	1.5583	32.1	NY	Batch06	187
00077E8F40	2788	38.49	163.31	162.87	162.87	816.55	814.35	814.35	174.1171188	238.8437843	90.293705	1.121	0	0	90.293705	1.121	6.61859	3.68409	0.653	221.6422509	3.196334858	0.166580561	19.18792227	11.76068	4.78764	6.97304	6.97299	0.592907043	12.26690847	7.875506721	12.15685253	7.756497831	5.00E-05	7.17E-06	689	18.3439	11.99685	6.34705	5.21832	3.95965	4.597974061	3.205864155	1315.2546	1328.5074	0.0635	0.2945	102.6	3.041	345.6	61.7741	396.1569	965.383	19.3366	5.6954	0.9864	137.0245	24.1903	7.086276802	10.04490074	1.8067	35.4	NY	Batch07	
00077E9AB8	2789	40.86	171.81	115.22	170.04	859.05	576.1	850.2	374.9790577	514.3745647	21.60384	0.39	102.794395	0.669	124.398235	1.059	2.32409	1.87211	0.556	458.8672674	19.6033525	0.391831228	50.03009226	11.40233	4.91857	6.48376	6.48365	0.568625009	12.06696071	7.71702085	11.97020905	7.861842883	0.00011	1.70E-05	653	16.54363	9.92504	6.61859	4.30648	3.68409	4.609351489	3.593066402	1318.847103	1333.597123	0.0966	0.1458	98.9	1.1817	868.4	27.3808	244.2669362	986.372658	20.8906	3.0459	1.7197	78.3709	26.2899	3.751491101	4.391830628	1.5071	29.6	NY	Batch07	192
00077E9A03	2790	34.22	97.62	96.17	94.99	439.29	432.765	427.455	145.0234942	145.0234942	38.052015	0.788	22.773595	0.239	60.82561	1.027	2.555	1.92692	0.532	227.9752143	6.896420564	0.339335131	20.3233321	7.09261	2.79009	4.30252	4.30251	0.60661872	9.499520499	5.906257492	9.440782059	5.921258733	1.00E-05	2.32E-06	556	6.67729	4.3532	2.32409	2.39416	1.87211	3.636515521	2.482856242	1334.9053	1352.9106	0.0459	0.422	112	4.8252	180.6	87.5852	509.8559	971.6898	9.996	4.2182	0.2277	87.7495	20.8347	8.778461385	15.18735505	1.4676	37.6	NY	Batch07	197
00077E8265	2791	35.6	103.16	93.14	102.88	464.22	419.13	462.96	158.4570679	158.4570679	34.90303	0.869	28.05231	0.281	62.95534	1.15	4.57013	3.02529	0.709	153.4464465	4.212688424	0.288995011	14.57702822	7.31411	3.109	4.20511	4.20511	0.574931195	9.591871978	6.151853557	9.587065087	6.250507679	0	0	532	6.80285	4.24785	2.555	2.40883	1.92692	3.526898951	2.651900442	1327.045718	1344.940413	0.0414	0.3857	104.5	5.3014	177.5	108.4236	482.7380782	920.6339884	10.9247	4.2142	0.6812	96.9251	23.1606	8.872106328	14.44379703	1.5864	39.2	NY	Batch07	193
00077E9761	2792	36.63	156.93	156.93	156.93	706.185	706.185	706.185	178.1241211	178.1241211	76.201055	0.975	0	0	76.201055	0.975	4.93428	3.23269	0.704	218.451197	4.386066602	0.28077908	15.62105908	9.52685	3.33858	6.18827	6.1882	0.64955363	11.01241055	6.345035778	10.9415688	6.477177904	7.00E-05	1.13E-05	709	12.45048	7.88036	4.57013	3.7792	3.02529	4.170385267	3.02128391	1318.585046	1334.533038	0.0797	0.233	87.7	2.6971	392.6	67.499	348.0411914	971.023652	17.6595	4.1148	1.574	115.7511	28.715	6.554608001	8.545859266	1.8613	26.4	NY	Batch07	
00077E9563	2793	40.87	175.73	130.28	169.2	878.65	651.4	846	403.8623015	553.9949266	28.091595	0.53	100.56239	0.611	128.653985	1.141	2.59398	1.97854	0.56	444.0900866	18.91659521	0.354775588	53.31988968	10.01497	3.62084	6.39413	6.39408	0.638452237	9.664769916	6.729651163	11.21836997	6.745429369	5.00E-05	7.82E-06	704	13.71609	8.78181	4.93428	4.03774	3.23269	4.349864033	3.052739359	1319.371215	1334.869967	0.0993	0.1639	88.3	2.1866	467.1	35.8546	278.9706644	984.126462	14.1823	2.3249	1.772	64.8824	28.7334	4.574885597	5.471890971	1.5264	25	NY	Batch07	192
00077E9A2D	2794	33.17	96.74	96.19	96.74	435.33	432.855	435.33	157.5456658	157.5456658	32.65661	0.629	1.446975	0.015	34.103585	0.644	2.76552	2.14522	0.582	202.9302356	6.921591018	0.372569034	18.57800941	7.24873	2.8718	4.37693	4.3769	0.603816117	11.34121893	5.876422563	9.544120057	6.007337441	3.00E-05	6.85E-06	560	6.91812	4.32414	2.59398	2.37624	1.97854	3.639480861	2.622115297	1335.6365	1354.4644	0.0748	0.2292	86.9	3.5996	281.7	74.0822	345.888	962.641	12.9046	2.9574	1.6198	85.1847	29.4618	6.601111232	8.563686263	1.4855	27.7	NY	Batch06	183
00077E82C3	2795	35.2	111.64	109.85	111.64	502.38	494.325	502.38	158.3089847	158.3089847	46.932	0.88	4.98874	0.045	51.92074	0.925	3.56656	2.41083	0.633	208.3846642	5.39302343	0.286776857	18.80564384	7.50553	2.93483	4.5707	4.5707	0.608977647	9.661046512	5.975	9.711707967	6.072903875	0	0	582	7.38933	4.62381	2.76552	2.58683	2.14522	3.574885091	2.578308985	1336.891544	1353.588267	0.0404	0.6319	145.2	6.0057	126.4	92.5048	653.1679	948.4747	11.6751	7.3777	-2.5895	109.4071	14.6434	9.370977551	25.45890538	1.6863	52.3	NY	Batch07	193
00077E827E	2796	35.13	140.16	27.37	140.04	630.72	123.165	630.18	181.674503	181.674503	2.01596	0.161	117.13934	1.097	119.1553	1.258	3.43179	2.46115	0.635	256.2704427	6.43205211	0.329517043	19.51963409	8.03115	2.96551	5.06564	5.06564	0.630749021	10.01174536	5.913789053	10.0460145	6.10456368	0	0	633	8.5179	4.95135	3.56656	2.71235	2.41083	3.650966874	2.95878183	1321.916904	1336.067939	0.0677	0.4488	108	5.3419	160.2	102.6387	523.2070428	951.743803	11.2823	5.0631	-0.1804	107.5952	21.1712	9.536637033	17.30048881	1.6572	35.2	NY	Batch07	201
00077E8390	2797	36.5	133.53	132.95	133.04	600.885	598.275	598.68	171.6699124	171.6699124	63.097215	0.967	11.06728	0.083	74.164495	1.05	3.70265	2.432	0.596	247.0744243	5.63323413	0.257557075	21.87178952	8.07314	2.91802	5.15512	5.15478	0.638509923	10.09144276	6.065703319	10.07224251	6.055486833	0.00034	6.60E-05	635	8.74101	5.30922	3.43179	2.80611	2.46115	3.784042678	2.788769478	1321.3783	1337.0988	0.06	0.3855	111.1	4.4506	201.7	71.0879	479.0548	986.679	12.7729	4.9237	0.3617	105.0434	21.3313	8.223927221	13.38268868	1.6015	38	NY	Batch07	189
00077E7B54	2798	36.39	144.62	84.03	137.07	650.79	378.135	616.815	116.2984442	116.2984442	17.51797	0.428	121.643915	0.943	139.161885	1.371	6.23082	3.72923	0.635	174.5105558	2.267801184	0.206315531	10.99190726	8.46732	3.44085	5.02647	5.02638	0.593621122	10.27207044	6.513321291	10.31520631	6.575636572	9.00E-05	1.79E-05	596	9.18583	5.48319	3.70265	2.91013	2.432	3.768347119	3.044942434	1319.633271	1335.993065	0.076	0.405	102	4.8335	176	83.2901	493.8567484	972.14675	11.8802	4.8119	0.0557	108.9975	22.5408	9.174719281	15.42061033	1.6951	29.9	NY	Batch07	196
00077E9BF0	2799	38.18	170.75	126.6	141.57	853.75	633	707.85	393.0028331	539.0985365	25.778765	0.45	141.566025	0.91	167.34479	1.36	7.75836	4.53859	0.681	188.1090823	6.154631162	0.204985871	30.02466041	11.36588	5.01646	6.34942	6.34937	0.558634263	12.02465547	7.869832041	11.95106106	7.939691148	5.00E-05	7.87E-06	635	16.30089	10.07007	6.23082	4.32786	3.72923	4.653602473	3.341612075	1312.787	1327.4106	0.0959	0.2396	97.7	3.1895	319.1	52.1581	328.1568	974.797	18.3193	4.3889	1.3576	112.643	25.9816	6.148870317	8.08612818	1.6829	32.9	NY	Batch07	189
00077E94F8	2800	39.81	207.83	165.96	184.66	1039.15	829.8	923.3	456.0442315	625.5750775	38.203555	0.499	93.94233	0.49	132.145885	0.989	2.61584	1.93985	0.556	535.6857489	21.18224896	0.333795218	63.45881501	12.75544	5.50916	7.24628	7.24563	0.568042341	12.78187292	8.399605482	12.66055237	8.320465512	0.00065	8.97E-05	681	20.87298	13.11461	7.75836	5.4773	4.53859	4.788713417	3.418841534	1333.3514	1346.6956	0.0696	0.1418	89.9	1.6788	613.2	25.1448	244.9847	1008.888	20.6007	2.9214	1.923	80.0981	28.2126	3.888125161	4.5306149	1.6358	24.6	NY	Batch07	192
00077E97F9	3201	32.04	91.46	84.82	91.23	411.57	381.69	410.535	206.129067	206.129067	23.80306	0.69	25.850185	0.289	49.653245	0.979	2.60395	1.85792	0.489	221.521917	9.617957963	0.274536378	35.03345543	7.25501	3.45995	3.79506	3.79476	0.523053724	9.56682852	6.448377204	9.548253478	6.593861843	0.0003	7.91E-05	471	6.32658	3.8602	2.46638	2.09015	1.81107	3.693706193	2.723671642	1254.456151	1271.901606	0.0525	0.2563	87	4.1341	235.3	69.7098	388.8096488	924.602268	9.6686	2.4778	1.5158	69.4748	28.6852	7.185611154	9.661623185	1.9003	28.1	MI	Batch12	93
00077E7703	3202	32.96	98	91.1	87.18	441	409.95	392.31	233.3951906	233.3951906	22.24612	0.52	59.24859	0.63	81.49471	1.15	4.41117	2.64174	0.583	166.9354289	6.42857012	0.19087118	33.68015084	7.12855	3.29642	3.83213	3.83207	0.537566546	9.379844961	6.226556639	9.464671217	6.436150668	6.00E-05	1.57E-05	489	6.11404	3.51009	2.60395	2.05732	1.85792	3.412293664	2.803080865	1263.291188	1281.11101	0.0492	0.2681	85.2	4.8399	193.8	83.3726	407.3407658	896.150452	8.9418	2.3969	1.6903	71.5454	30.6572	8.001230177	10.93147336	1.8924	30.5	MI	Batch12	95
00077E990F	3203	35.76	141.36	109.04	126.05	636.12	490.68	567.225	344.3847955	344.3847955	20.94251	0.41	101.17537	0.77	122.11788	1.18	2.49077	1.81529	0.472	350.4233483	16.79912343	0.282507065	59.46443642	9.18183	4.03106	5.15077	5.15024	0.560916506	10.68081395	6.894186047	10.74161434	7.117288383	0.00053	0.000102897	583	10.43062	6.01945	4.41117	3.15653	2.64174	3.813966603	3.339594358	1271.86417	1289.646555		0.1348	81.8	1.7793	590.8	30.6977	248.3475256	925.725366	13.4212	1.8096	2.047	54.439	31.3593	4.056194677	4.688328912	2.0622	23.4	MI	Batch12	96
00077E9C27	3204	31.33	93.28	78.37	74.54	419.76	352.665	335.43	203.5180233	203.5180233	18.20668	0.49	54.03981	0.63	72.24649	1.12	3.60919	2.3249	0.404	180.5497011	6.851243583	0.166007591	41.27066445	6.92856	3.26378	3.66478	3.66419	0.528853037	9.232293869	6.199127907	9.33096205	6.404207139	0.00059	0.000160992	472	5.68661	3.19584	2.49077	1.91123	1.81529	3.344275676	2.744211669	1290.956836	1310.461304	0.0427	0.1269	73.4	2.7296	370	32.266	279.56965	920.484242	8.3679	1.0622	2.4781	36.1188	36.3543	4.316351773	4.9439205	1.854	23.4	MI	Batch12	94
00077E7D13	3205	35.03	93.68	85.81	85.25	421.56	386.145	383.625	242.8054668	242.8054668	19.99635	0.54	42.2525	0.461	62.24885	1.001	2.53341	1.76275	0.429	239.1490569	11.64472557	0.230036942	50.62111105	9.56159	5.6498	3.91179	3.91173	0.409108736	10.94684385	8.354888467	10.96150006	8.426000279	6.00E-05	1.53E-05	404	9.30088	5.6917	3.60919	2.82065	2.3249	4.035736444	3.10481311	1257.525952	1278.640194	0.0354	0.0647	68.1	1.7091	657.6	15.9434	164.9013442	925.351	17.468	1.1306	2.786	41.7129	40.529	2.387960843	2.553215322	1.8154	21.1	MI	Batch12	89
00077E83BD	3206	31.45	89.31	87.27	85.98	401.895	392.715	386.91	211.2810663	211.2810663	23.70265	0.61	47.73479	0.717	71.43744	1.327	2.10996	1.64077	0.449	244.9429231	12.16641527	0.320082714	38.01022278	7.25245	3.75841	3.49404	3.49352	0.481702046	9.5044926	6.690671247	9.546568732	6.872377535	0.00052	0.000148825	429	5.90243	3.36901	2.53341	1.9769	1.76275	3.408376751	2.874383775	1283.057713	1303.34835	0.0461	0.0851	66.1	1.986	516	27.3362	217.6869502	923.47917	10.8281	0.9212	2.8136	35.3005	42.3039	3.260082563	3.563223612	1.5281	20.6	MI	Batch12	89
00077E845A	3207	31.62	85.05	84.91	78.11	382.725	382.095	351.495	201.9460829	201.9460829	26.6982	0.73	19.32337	0.24	46.02157	0.97	2.37226	1.73228	0.44	220.9371464	10.34306909	0.268608067	38.50617442	6.84264	3.32078	3.52186	3.52074	0.51452948	9.265743402	6.34896786	9.272925656	6.459887941	0.00112	0.000318014	449	5.54963	3.43968	2.10996	1.97384	1.64077	3.485267296	2.571914406	1287.362922	1308.85153	0.052	0.1595	74.2	3.0025	337.2	47.6565	296.8653592	928.720294	9.1488	1.4595	2.1046	48.9061	35.195	5.345630028	6.360279869	1.751	21.7	MI	Batch12	91
00077E764E	3208	31.47	86.72	79.03	59.94	390.24	355.635	269.73	179.44941	179.44941	24.24196	0.69	55.77181	0.721	80.01377	1.411	3.60705	2.35483	0.469	165.7189691	6.044580284	0.205853423	29.36351608	6.94192	3.48576	3.45616	3.45614	0.497865144	9.225894957	6.396655344	9.339953934	6.618410083	2.00E-05	5.79E-06	440	5.48064	3.10838	2.37226	1.87918	1.73228	3.308230186	2.738887478	1306.530461	1327.232901	0.037	0.1576	71.7	3.4704	287.9	58.4655	311.3533234	917.86368	8.9711	1.4137	2.3029	50.0103	37.5612	5.574600662	6.617394871	1.6729	20.7	MI	Batch12	91
00077E7C47	3209	32.35	104.37	78.29	86.91	469.665	352.305	391.095	253.1416083	253.1416083	13.201285	0.36	63.80713	0.671	77.008415	1.031	2.58132	1.90695	0.448	246.291198	11.91510754	0.281020712	42.39939277	8.5725	4.40492	4.16758	4.16734	0.486128901	10.29900332	7.383082034	10.37907569	7.440017288	0.00024	5.76E-05	469	8.30783	4.70078	3.60705	2.50404	2.35483	3.754556636	3.063533249	1283.469516	1303.385787	0.0458	0.3157	91.9	4.7276	196.6	88.8832	430.813514	927.597196	10.6207	3.3528	1.1222	87.8528	26.4987	8.271846488	12.08778327	1.7718	26.5	MI	Batch12	96
00077E796D	3210	32.99	91.91	88.76	90.84	413.595	399.42	408.78	226.5507692	226.5507692	22.151575	0.531	38.110675	0.42	60.26225	0.951	3.33524	2.2465	0.476	184.1063877	8.253054789	0.2285619	36.10861997	7.34605	3.70614	3.63991	3.63932	0.49541182	9.484871218	6.696049012	9.607975169	6.824421498	0.00059	0.000162092	448	6.13886	3.55754	2.58132	2.06277	1.90695	3.449284215	2.707276017	1283.432079	1304.022209	0.0291	0.2425	83.1	4.3769	218.4	75.6455	377.6909786	936.58198	10.3906	2.5193	1.764	75.2649	30.7255	7.243556676	9.561940213	1.7609	24.6	MI	Batch12	95
00077E839E	3211	33.49	103.57	96.62	96.53	466.065	434.79	434.385	267.7991194	267.7991194	23.168395	0.52	61.44609	0.61	84.614485	1.13	2.54687	1.8927	0.471	246.2434617	12.77552172	0.296960869	43.02089282	8.86294	4.57534	4.2876	4.28732	0.483735645	10.5624235	7.441860465	10.55343493	7.582573318	0.00028	6.53E-05	474	9.03678	5.58405	3.45273	2.80049	2.26486	3.987909259	3.048956668	1277.816589	1295.823594	0.0638	0.0581	63.7	1.529	677.4	13.6633	163.141824	926.848464	12.8447	0.7464	2.8933	29.1894	44.0015	2.272485928	2.41268608	1.7195	19.7	MI	Batch12	92
00077E99C2	3212	32.55	101.68	91.47	98.8	457.56	411.615	444.6	264.2090909	264.2090909	20.011495	0.449	41.74746	0.421	61.758955	0.87	3.45273	2.26486	0.474	202.0257323	9.297397869	0.210703409	44.12552174	8.37222	4.23677	4.13545	4.13507	0.493903648	10.16620324	7.105662285	10.25711555	7.296630868	0.00038	9.19E-05	476	8.01057	4.67532	3.33524	2.46086	2.2465	3.799744805	2.969276653	1282.046925	1300.278549	0.0456	0.2827	91.4	4.3409	221.8	77.996	403.2601764	930.217758	11.0775	3.1312	1.3401	83.9267	27.2412	7.576321372	10.56173313	1.7032	28.1	MI	Batch12	97
00077E7602	3213	35.05	121.2	113.71	104.1	545.4	511.695	468.45	270.8493382	270.8493382	31.59741	0.61	82.525155	0.711	114.122565	1.321	2.75361	1.96752	0.456	277.2017565	11.95092791	0.260518456	45.87363258	9.17356	4.66492	4.50864	4.50791	0.491402465	10.75875029	7.542283298	10.73677581	7.656442621	0.00073	0.000161911	490	9.70951	5.75722	3.95229	2.81085	2.5386	4.096426348	3.113755613	1246.145225	1264.751216	0.0552	0.1246	79.7	1.9645	530.2	29.4996	237.2288554	923.47917	14.1358	1.7619	2.3696	56.1015	33.5585	3.968753095	4.533857555	1.8103	26.3	MI	Batch12	93
00077E75B2	3214	32.14	96.59	96.59	94.69	434.655	434.655	426.105	220.1494707	220.1494707	30.615575	0.709	19.021575	0.2	49.63715	0.909	3.95229	2.5386	0.49	171.2183881	6.767762663	0.20343656	33.26718978	7.56917	3.68088	3.88829	3.88682	0.513506765	9.738372093	6.655684755	9.752794239	6.801125074	0.00147	0.000378058	471	6.81224	4.26538	2.54687	2.314	1.8927	3.686585998	2.691255878	1293.015849	1313.493669	0.0498	0.2303	84	3.7702	265.5	75.8044	354.5551598	924.976634	12.5718	2.8955	1.5767	84.647	29.9419	6.733085159	8.747868503	1.6991	24.7	MI	Batch12	91
00077E8324	3215	34.63	98.45	96.53	88.31	443.025	434.385	397.395	203.3315399	203.3315399	29.370405	0.639	46.81907	0.5	76.189475	1.139	3.48383	2.25784	0.5	196.2162952	7.091270843	0.212694259	33.34020802	7.88816	4.01588	3.87228	3.87217	0.490883806	10.10256075	6.976150925	9.956181096	7.103874747	0.00011	2.84E-05	456	7.16629	4.41268	2.75361	2.36383	1.96752	3.733500294	2.799066846	1276.918111	1297.321058	0.0476	0.0782	71.3	1.545	671.4	17.894	174.2604942	933.212686	13.2726	1.0376	2.6641	36.2512	38.0357	2.731280985	2.962909685	1.7771	22	MI	Batch12	85
00077E8DD5	3216	31.82	106.7	95.76	106.7	480.15	430.92	480.15	258.8886869	258.8886869	21.861685	0.449	43.191855	0.42	65.05354	0.869	2.86405	2.03437	0.497	236.0190133	10.98269076	0.274824236	39.96259899	8.26285	3.97375	4.2891	4.28893	0.519061825	9.924655909	6.953227071	10.1898987	7.066513654	0.00017	3.96E-05	500	8.00592	4.52208	3.48383	2.47189	2.25784	3.658803588	3.085984835	1287.100866	1303.984772	0.0557	0.4077	103.9	5.044	168.1	94.3641	491.4982426	938.4912466	9.5375	3.8886	0.2253	87.7533	22.5549	9.200870249	15.53458195	1.8822	35.4	MI	Batch12	93
00077E8320	3217	33.06	101.5	98.73	98.81	456.75	444.285	444.645	224.2484262	224.2484262	26.986685	0.58	42.072975	0.42	69.05966	1	3.04401	2.14118	0.452	213.3169561	8.950753703	0.247740014	36.12962461	7.42272	3.45071	3.97201	3.97193	0.535104382	9.559264816	6.349087272	9.657983769	6.585051309	8.00E-05	2.01E-05	497	6.57962	3.71557	2.86405	2.15671	2.03437	3.445590738	2.815662834	1295.411791	1314.841386	0.0404	0.1932	81.4	3.5105	284.7	50.435	318.9903898	938.079444	9.4478	1.8256	1.8629	54.8337	31.1006	5.803859099	7.19394663	1.9019	23.7	MI	Batch12	91
00077E82B7	3218	34.74	99	97.02	98.74	445.5	436.59	444.33	226.4918235	226.4918235	25.707505	0.55	39.548905	0.401	65.25641	0.951	2.74665	1.96558	0.445	226.6506578	10.01902556	0.256573258	39.04937579	8.3829	4.39213	3.99077	3.99073	0.476056019	10.26281443	7.303630755	10.26365569	7.429208125	4.00E-05	1.00E-05	452	7.98637	4.94236	3.04401	2.5726	2.14118	3.842307393	2.843301357	1263.665554	1282.64591	0.048	0.0855	74.4	1.4471	723.3	22.7913	178.5657032	936.58198	13.8649	1.1849	2.4571	39.58	35.9257	2.854690622	3.121451104	1.7642	22.5	MI	Batch12	89
00077E8248	3219	32.39	93.36	83.82	92.68	420.12	377.19	417.06	192.2375631	192.2375631	21.717795	0.55	39.176765	0.43	60.89456	0.98	2.94986	2.066	0.413	203.3494676	7.917956757	0.224934687	35.20113716	7.74795	4.00597	3.74198	3.74179	0.482939358	9.78021978	6.950549451	9.867300097	7.095104206	0.00019	5.08E-05	445	6.77576	4.02911	2.74665	2.25119	1.96558	3.579537933	2.794747606	1261.419358	1279.463799	0.0367	0.195	81.4	2.7222	390.3	60.0281	314.4605612	920.858608	10.7283	2.0924	1.771	62.9521	31.1956	5.86785418	7.289581862	1.803	24.7	MI	Batch12	88
