rfid	sha_04_age	death_comment	add_ind_sexcohort	add_ind_no_sex	add_ind_no_sexcohort	sha_mean_01_02	sha_mean_03_04	sha_mean_inactive_01_02	sha_mean_inactive_03_04	sha_mean_to_01_02	sha_mean_to_03_04	sha_iti_coefficient_of_variation_03_04	sha_iti_coefficient_of_variation_01_02	sha_iti_median_03_04	sha_loading_phase_intake_01_02	sha_loading_phase_intake_03_04	sha_titration_phase_01_02	sha_titration_phase_03_04	lga_mean_delta_esc	lga_mean_01_02	lga_mean_inactive_01_02	lga_mean_active_01_02	lga_mean_to_01_02	lga_iti_coefficient_of_variation_01_02	lga_iti_median_01_02	lga_loading_phase_intake_01_02	lga_titration_phase_01_02	lga_mean_active_12_14	lga_iti_coefficient_of_variation_12_14	tail_immersion_analgesia	tail_immersion_tolerance	tail_immersion_baseline	tail_immersion_oxypresa	tail_immersion_oxypostsa	von_frey_force_bsl	von_frey_force_difference	von_frey_force_percent	von_frey_force_withdrawal	von_frey_time_bsl	von_frey_time_difference	von_frey_time_percent	von_frey_time_withdrawal	treatments_pr_vehicle	treatments_pr_buprenorphine	treatments_pr_methadone	treatments_pr_naltrexone	pr_saline_active	pr_saline_breakpoint	pr_saline_inactive	pr_saline_rewards	pr_buprenorphine_active	pr_buprenorphine_breakpoint	pr_buprenorphine_inactive	pr_buprenorphine_rewards	pr_methadone_active	pr_methadone_breakpoint	pr_methadone_inactive	pr_methadone_rewards	pr_naltrexone_active	pr_naltrexone_breakpoint	pr_naltrexone_inactive	pr_naltrexone_rewards	sha_iti_mode_03_04	sha_iti_numburst_03_04	sha_iti_maxburst_03_04	sha_iti_meannumrewards_03_04	sha_iti_pctrewards_03_04	sha_iti_mode_01_02	sha_iti_numburst_01_02	sha_iti_maxburst_01_02	sha_iti_meannumrewards_01_02	sha_iti_pctrewards_01_02	lga_iti_mode_12_14	lga_iti_numburst_12_14	lga_iti_maxburst_12_14	lga_iti_meannumrewards_12_14	lga_iti_pctrewards_12_14	lga_iti_mode_01_02	lga_iti_numburst_01_02	lga_iti_maxburst_01_02	lga_iti_meannumrewards_01_02	lga_iti_pctrewards_01_02
933000320049129	70		-0.738869481	-0.729582771	-0.534945537	2	3.5	0.5	2.5	3	3	1.848360185	0.984164687	74	2	5	2	2	-1.020905671	17	9.5	22	5	1.2065937	940.5		18	47.66666667	0.88432528	0.31	-1.46	5.69	6	7.46	20.53333333	3.983333333	19.39935065	16.55	10.16666667	2.016666667	19.83606557	8.15	-100	-40	200	-100	0	0	0	0	4	2	0	3	72	8	1	15	0	0	0	0	69	1	2	2	70		0.5	1	1	33.5		5.333333333	2	1.423333333	18.66666667	3600.5	4	3	2.25	53
933000320048982	65		-0.506846104	-0.494234302	-0.335511928	1	2.5	4.5	1	0	3	0.68090745	0	1072	1		1	3	-0.547699809	21	15.5	28.5	7.5	1.223317538	1290.5	4	21	117.3333333	1.243015142	-0.6	-0.19	4.13	3.53	3.72	18.71666667	1.666666667	8.904719501	17.05	9.25	0.85	9.189189189	8.4	16.66666667	-100	66.66666667	83.33333333	20	4	7	7	0	0	0	0	37	6	23	10	47	6	11	11		0.5	1	1	25		0	0	0		36.66666667	14.66666667	3	2.12	46.66666667	97.5	3	2	2	28
933000320049168	66		-0.092341238	0.041031103	0.290349435	1	0	2	2	1	0				1				1.147037466	24	46.5	32.5	8.5	1.043583641	1393.5	1	29	429.6666667	1.954226595	-1.69	-3.04	5.78	4.09	7.13	15.86666667	4.766666667	30.04201681	11.1	7.8	2.4	30.76923077	5.4	0	0	-71.42857143	-52.38095238	136	12	8	21	146	12	63	21	15	4	4	6	45	6	11	10		0	0	0			0	0	0	0	21	46	5.666666667	2.956666667	80.33333333	6252	3.5	2	2	29.5
933000320048650	67	2020-11-13_Found dead in chamber after LgA16.	0.336837857	0.398592818	0.372340549	2	9	1.5	6.5	1.5	14.5	1.427435292	0.141755063	26.5	2	3	1	1	-0.140522671	50	23	108.5	58.5	1.272442638	530	6	50	179	0.966910689	2.84	3.56	4.63	7.47	3.91	11.35	-3.85	-33.92070485	15.2	5.516666667	-1.95	-35.34743202	7.466666667				-61.53846154													46	6	6	10	22.5	2.5	3.5	3.25	84		0	0	0	0	25	28	4.666666667	2.376666667	73	22	11.5	4	2.605	60.5
933000320048723	64		-0.662838293	-0.69843808	-0.569458519	8.5	6	8.5	6.5	4	2	0.988766306	1.483902285	851	7	3	5	5	-1.241001421	30	3.5	43	13	1.261044004	955	2	28	34.66666667	1.504430771	2.44	0.78	3.25	5.69	4.91	19	1.283333333	6.754385965	17.71666667	9.4	0.666666667	7.092198582	8.733333333					18	4	3	7	2	1	4	2	2	1	0	2	3	1	0	1	1609.5	1	1.5	1.25	35.5	24.5	3	2.5	2.165	76.5	22.66666667	7	2.666666667	2.183333333	65	26	7.5	3.5	2.555	64.5
933000320048707	63		1.731498864	1.956073531	2.046818911	1.5	3	0	1	0.5	1	1.080759235	0.992961877	1045	1		2	4	1.713784022	110.5	76.5	355	244.5	1.473168381	54	1	164	1299		0.47	-0.6	2.62	3.09	3.69	32.01666667	16.98333333	53.04528891	15.03333333	15.98333333	8.6	53.80604797	7.383333333	-51.78571429	-80.35714286	-53.57142857	-80.35714286	270	18	30	27	67	6	27	11	309	17	92	26	51	6	3	11		1	1	1	40		0.5	1	1		20.66666667	51.66666667	6	3.32	90.66666667	21	30	5	2.91	78
933000320048956	65		0.351347663	0.423302217	0.525917707	3	3.5	1.5	4.5	3.5	2.5	0.678971328	0.685866167	1909	1	3	3	2	0.62431006	28	2	54	26	2.13891684	774		44	285	1.132846471	2.09	1.13	4.69	6.78	5.65	18.63333333	3.15	16.90518784	15.48333333	9.2	1.583333333	17.21014493	7.616666667	-85	-100	25	-100	5	2	2	3	0	0	0	0	198	16	5	25	0	0	3	0	1707.5	0.5	1	1	20		0	0	0		24.66666667	43.66666667	4	2.266666667	72	7670	6.5	2	2	48
933000320048967	65	2020-11-23_Found dead in cage. Sick over the weekend.	0.256589598	0.293625396	0.45233086	0	3.5	5	4.5	0	2	1.322897824		280		2		5	0.041056323	46.5	31.5	65	18.5	1.404853535	597	1	69	189	1.227715258	1.37	-0.07	4.75	6.12	6.19	24.83333333	10.76666667	43.3557047	14.06666667	12.35	5.466666667	44.26450742	6.883333333	78.57142857	-14.28571429	92.85714286	-28.57142857	220	16	109	25	59	7	19	12	266	18	83	27	43	6	4	10		1	1	1			0	0	0		21	31	3.666666667	2.25	68	386.5	9	3	2.135	41.5
933000320048701	63	NaT_Found dead by ACP during protracted abstinence	0.834463527	0.836770832	0.939749782	1	0.5	1.5	0.5	0	0		0		1	1			0.525266972	16.5	17.5	25.5	9	2.048048384	991	1	28	217.3333333	1.614978931	4.22	2.47	3.81	8.03	5.56	26.91666667	13.01666667	48.35913313	13.9	13.4	6.6	49.25373134	6.8	-18.18181818	-18.18181818	-100	-54.54545455	30	5	8	9	28	5	1	9	0	0	0	0	11	3	0	5		0	0	0			0	0	0		27.66666667	40	3.666666667	2.456666667	73.66666667	2285.5	1.5	2.5	2.25	20.5
933000320049165	67		-0.073241186	0.011066885	0.189818884	0	0.5	0	0										0.371199948	98	4	452.5	354.5	2.501717074	30.5		154	359.3333333	2.567320276	1.23	-1.18	4.37	5.6	6.78	19.7	4.216666667	21.40439932	15.48333333	9.75	2.133333333	21.88034188	7.616666667	22.22222222	105.5555556	-22.22222222	-27.77777778	231	13	2	22	615	28	15	37	85	8	2	14	57	7	1	13							0	0	0		22	32	5.333333333	2.993333333	78.33333333	21.5	24.5	4.5	3.055	81.5
933000320048717	63		-0.338027391	-0.292754772	-0.181224478	0	2.5	0	2	0	1.5	0.66678027		1539				3	-0.327604059	13	3.5	20	7	1.331338998	927.5		23	116.6666667	1.288774667	-0.37	0.47	3.31	2.94	2.47	14.6	-1.533333333	-10.50228311	16.13333333	7.166666667	-0.766666667	-10.69767442	7.933333333	57.14285714	92.85714286	64.28571429	-71.42857143	152	13	22	22	242	18	13	27	165	14	17	23	12	3	0	4		0.5	1	1	25		0	0	0		27	21.33333333	3.666666667	2.353333333	61.66666667	452	2	2.5	2.165	41
933000320049156	66	2020-11-20_Euthanized. Face and upper body was swollen. Animal had difficulty breathing.	-0.694670151	-0.687780396	-0.49093904	0	0.5	0	0	0	0							1	-1.04841764	13.5	9.5	23	9.5	1.122005831	2228		20	44	0.827922884	0.66	-1.49	4.66	5.32	6.81	19.9	5.15	25.87939698	14.75	9.85	2.616666667	26.56514382	7.233333333	80	-100	-100	-20	26	5	0	9	0	0	0	0	0	0	0	0	9	3	0	4		0	0	0			0	0	0		546.6666667	6	2	2	32.33333333	3013.5	2.5	2	2	33
933000320048944	71		0.494955954	0.339079935	0.415979302	0.5	8	2	6.5	1	3.5	0.65412001		849.5		5	1	6	0.245470007	22.5	23.5	34.5	12	0.855456108	1491	3	22	184.6666667	0.949912435	1.03	1.34	3.53	4.56	3.22	20.7	4.15	20.04830918	16.55	10.25	2.1	20.48780488	8.15	-38.0952381	-71.42857143	-4.761904762	-90.47619048	59	7	1	13	17	4	1	6	137	11	3	20	7	1	1	2	229.5	0.5	1	1	11		0	0	0		25.33333333	27.33333333	3.666666667	2.22	63	1133	1	2	2	9.5
933000320049141	70		1.63637715	1.529312689	1.501124464	0.5	2	2.5	6	0.5	3.5	0.132720105		380.5	1			3	1.27950117	30.5	26.5	40	9.5	1.417348687	1115	6	31	162	0.915749148	5.22	6.07	4.78	10	3.93	38.55	11.85	30.73929961	26.7	34.66666667	21.36666667	61.63461538	13.3	17.64705882	-17.64705882	17.64705882	-64.70588235	119	11	24	20	62	8	1	14	117	11	1	20	18	4	7	6		0	0	0	0		0	0	0		41.66666667	40.33333333	3.333333333	2.133333333	58	31	5.5	3	2.125	36.5
933000320048949	71		0.377319086	0.417347367	0.525515088	1.5	0	8.5	1	0.5	0		0		2				-1.009154472	84.5	75.5	349	264.5	2.102469515	34	3	135	43.33333333	1.118897946	0.5	1.6	3.72	4.22	2.62	32.53333333	17.63333333	54.20081967	14.9	16.76666667	9.45	56.36182903	7.316666667	-100	-75	-100	-100	0	0	0	0	2	1	5	2	0	0	0	0	0	0	0	0		0	0	0			0	0	0	0	1065	6	2.333333333	2.036666667	33.66666667	22.5	22	6	3.29	86.5
933000320187461	60		-1.033390627	-0.936247395	-0.807071016	0.5	0	0.5	1	0	0						1		-1.705402122	0.5	6	0.5	0					2	0.545740134	3.07	0.28	2.53	5.6	5.32	18.33333333	-0.566666667	-3.090909091	18.9	9.05	-0.283333333	-3.130755064	9.333333333	-100	-100	200	-100	0	0	0	0	0	0	0	0	5	2	0	3	0	0	0	0		0	0	0			0	0	0		16089	0	0	0	0		0	0	0	
933000320049143	71		-0.801006181	-0.840428802	-0.736018001	0	0	4.5	0	0	0								-0.678264499	0	7	0	0					55.33333333	0.902685189	-0.71	0.38	3.75	3.04	2.66	16.85	-8.3	-49.25816024	25.15	8.3	-4.2	-50.60240964	12.5	120	110	-60	-70	145	13	3	22	126	11	3	21	9	3	0	4	7	2	1	3		0	0	0			0	0	0		587.6666667	5.333333333	2.333333333	2.046666667	19.33333333		0	0	0	
933000320048983	65	2020-11-25_Found dead after LgA for withdrawal dissection.	-0.083330966	-0.115269189	-0.015047193	9	8	8	14	1	2.5	0.768290706	0.716716044	997	6	4	6	6	-0.223290787	38.5	29	45.5	7	0.887425434	1183	4	48	79.33333333	0.578399708	0.38	1.34	5.21	5.59	4.25	18.05	2.183333333	12.09602955	15.86666667	8.916666667	1.116666667	12.52336449	7.8	80	-100	80	-40	100	10	25	18	0	0	0	0	102	10	10	18	18	4	4	6	26	2	2	2	50	49	1	2	2	22.5	213	7.666666667	2.333333333	2.096666667	22	22.5	10	2	2	52.5
933000320049163	67		-0.181557036	-0.266493823	-0.138900885	0	1	0	0	0	0.5	0		5445		1		1	-0.443884102	24.5	3.5	38.5	14	1.618985937	682		38	76.33333333	0.581056745	1.88	-0.16	4.12	6	6.16	20.05	2.216666667	11.0556941	17.83333333	9.916666667	1.116666667	11.2605042	8.8	-40	-100	33.33333333	-73.33333333	30	5	1	9	0	0	0	0	122	11	0	20	8	3	0	4		0	0	0			0	0	0		366.3333333	7.666666667	2	2	22.66666667	1269.5	2	2.5	2.25	18.5
933000320048636	70		0.289851393	0.195649236	0.256447861	1.5	2	0	8.5	1.5	0.5	0.139433551	0	2295	1	2	2	1	0.534998732	32	15	53	21	1.427688654	791.5	4	46	148.6666667	0.930149112	4.38	2.5	5.62	10	7.5	16.53333333	-0.466666667	-2.822580645	17	8.133333333	-0.25	-3.073770492	8.383333333	71.42857143	85.71428571	28.57142857	-42.85714286	178	15	9	24	221	17	45	26	106	10	10	18	25	5	3	8		0	0	0	0		0.5	1	1	50	150	24.33333333	3.333333333	2.09	45.33333333	38.5	7.5	2.5	2.085	44.5
933000320048640	67		0.081580639	-0.005266661	-0.015073655	1	4.5	0	0	0.5	2	0.775699481	0	927	1	1	1	5	0.238576466	30.5	1.5	38.5	8	1.046176307	802		33	295	2.306277816	6.57	4.09	3.43	10	5.91	14.9	-8.583333333	-57.60626398	23.48333333	7.316666667	-4.35	-59.45330296	11.66666667	71.42857143	-100	107.1428571	-42.85714286	174	15	1	24	0	0	0	0	291	20	152	29	43	5	9	8	2567.5	0	0	0	0		0	0	0		141.6666667	19.33333333	5	3.236666667	65.33333333	1044	1	1	1	4.5
933000320049160	66		0.158464106	0.06762014	0.214479665	0	2.5	1.5	0	0	1	1.191726995		510		2		3	1.093375561	73	3	129	56	2.452082034	42		67	378.3333333	1.956629071	1.25	0.6	5.13	6.38	5.78	20.4	1.833333333	8.986928105	18.56666667	10.1	0.933333333	9.240924092	9.166666667	-9.090909091	-63.63636364	-63.63636364	-45.45454545	35	6	6	10	7	3	1	4	9	3	9	4	14	4	10	6		0	0	0	0		0	0	0		21	35.66666667	5	3.14	80.66666667	27	15.5	5	3.29	70.5
933000320049134	70		1.161571386	0.904880774	1.015465692	6	8.5	4.5	6	1.5	2.5	0.645004536	0.495638207	835	2	6	5	7	2.127406724	87	2.5	315	228	2.124914545	38		137	1105.333333		-0.68	1.17	5	4.32	3.15	26.16666667	6.05	23.12101911	20.11666667	13.01666667	3.066666667	23.55953905	9.95	-100	-100	-8	-84	0	0	0	0	0	0	0	0	348	14	17	23	8	3	7	4	52.5	1	2	2	24.5		0.5	1	1	9	21.33333333	43.33333333	6	3.746666667	95	4939	22	4	2.62	56
933000320048984	65		-0.242478574	-0.250267488	-0.085303818	2	10	2	0.5	0.5	2.5	0.55720863	0.988531538	710.5		3	2	7	-0.450777643	32	17	44.5	12.5	1.633802045	575	2	40	81.33333333	1.782366434	0.19	-0.37	4.28	4.47	4.84	26.73333333	6.9	25.81047382	19.83333333	13.31666667	3.5	26.28285357	9.816666667	-100	62.5	25	0	0	0	0	0	66	7	22	13	49	6	12	10	29	5	3	8	579.5	0.5	1	1	11		0.5	1	1	33.5	36.66666667	15.33333333	3.333333333	2.216666667	55.33333333	250	6	2.5	2.1	39.5
933000320048969	65		0.071647927	-0.040008667	0.161427052	0.5	1	0	2.5	0	1	0		78	1	2			1.748261964	30.5	11.5	43	12.5	1.337508623	758		44	924.6666667		2.9	-0.63	5.1	8	8.63	11.55	0.916666667	7.936507937	10.63333333	5.616666667	0.466666667	8.308605341	5.15	-60	250	190	-30	10	3	2	4	479	26	0	35	323	20	6	29	22	4	4	7		0.5	1	1			0	0	0		21.33333333	38	6	3.366666667	86	1018	3.5	3	2.29	28
933000320048714	64		-0.595983102	-0.509098649	-0.31819474	2	2	1	1.5	0	0.5	0.318042261	0.853240493	2768.5	3	2		2	-0.850603027	22.5	8	24	1.5	1.265755337	1317	3	26	48.66666667	1.307074156	-1.25	-0.56	4.94	3.69	4.25	25.7	7.916666667	30.80415045	17.78333333	12.78333333	4.016666667	31.42112125	8.766666667					3	2	0	2	3	2	0	2	0	0	0	0	4	2	0	2		0	0	0	0		0	0	0	0	126.3333333	9.666666667	2.666666667	2.166666667	47	84.5	4.5	2.5	2.085	42
933000320048718	63		0.307251381	0.229857899	0.357747774	2	2.5	0.5	3	1	1.5	0.713840412	0.697781997	1177		1	3	2	0.638401849	22	3.5	32	10	1.08241139	1035.5		30	214.6666667	1.590625338	2.34	1	2.72	5.06	4.06	23.91666667	5.683333333	23.7630662	18.23333333	11.88333333	2.883333333	24.26367461	9	50	-25	100	-83.33333333	95	10	10	18	30	5	2	9	178	15	16	24	6	2	11	2	814.5	0.5	1	1	50		0.5	1	1		27.66666667	37.66666667	3.333333333	2.27	74.66666667	33	4.5	3	2.35	49.5
933000320048719	63		-1.006662442	-0.952603025	-0.696511573	0	0	1	0.5	0	0								-0.478351808	14	12.5	22	8	1.538957356	284		28	96.66666667	2.057360577	0.35	-2.6	3.43	3.78	6.38	27.5	3.15	11.45454545	24.35	13.7	1.6	11.67883212	12.1					49	7	4	12	3	1	0	1	17	3	0	6	0	0	0	0		0	0	0			0	0	0		55.33333333	17.66666667	3.666666667	2.266666667	64.33333333	2879	3	2.5	2.1	44
933000320048720	63		-0.009619054	-0.111880544	0.006370373	2.5	5.5	0.5	3	0	3.5	1.267568143	0.489854268	370	2	3		4	0.135173349	18	6	21	3	1.320353602	791.5	2	23	165.6666667	1.924039305	-0.29	0.43	5.1	4.81	4.38	19.28333333	0.933333333	4.840103717	18.35	9.533333333	0.466666667	4.895104895	9.066666667	-6.666666667	-53.33333333	-33.33333333	-73.33333333	68	8	3	14	27	4	1	7	38	6	1	10	11	3	2	4	1471	1.5	2.5	2.5	63.5		0	0	0		23	26.33333333	3.666666667	2.496666667	68.66666667	5117.5	4.5	1.5	1.055	30.5
933000320049031	74		0.115944833	0.013725925	0.151059436	1.5	0.5	1	0.5	0	0		0.915151515		2	1			-0.05095226	23.5	17	32	8.5	1.530889877	736		42	165.3333333	1.639803827	0.69	-0.13	2.59	3.28	3.41	19.31666667	5.833333333	30.19844694	13.48333333	9.55	3.033333333	31.76265271	6.516666667	-100	-93.75	-93.75	56.25	0	0	1	0	1	1	9	1	2	1	0	1	189	16	51	25		0	0	0			0.5	1	1		35.66666667	24	3.666666667	2.556666667	74.66666667	264.5	6	2	2	51
933000320049030	75	2021-01-05_Found dead during protracted abstinence	0.496194659	0.325931006	0.392256599	1.5	0.5	0	0.5	0	0.5		0.543630893		1	1			-0.230184329	37.5	26.5	85.5	48	1.956963893	309		52	111.3333333	1.329901211	2.63	1.12	4.31	6.94	5.82	30.01666667	5.266666667	17.54580788	24.75	14.96666667	0.633333333	4.231625835	14.33333333	-62.5	-75	-87.5	-79.16666667	34	5	0	9	19	4	3	6	7	2	0	3	22	3	0	5		0	0	0			0	0	0		24.66666667	22	4.333333333	2.29	68.33333333	5907.5	11	3	2.28	64
933000320048776	74	NaT_Found dead by ACP during protracted abstinence	-0.055151845	-0.233114867	-0.03435939	2	1	2	0.5	0	0	0	0.502995447	2332	1	1	2		1.017546609	43.5	7	55.5	12	1.186094426	622		71	196	2.203238525	-5.55	-1.87	6.71	1.16	3.03	18.33333333	0.05	0.272727273	18.28333333	9.05	0.016666667	0.184162063	9.033333333	-27.77777778	72.22222222	33.33333333	-77.77777778	61	7	3	13	306	22	21	31	186	15	5	24	9	3	3	4		0	0	0			0	0	0	0	28	39	4	2.273333333	66	37	8	2.5	2.145	39.5
933000320048794	74		-0.47609442	-0.357941989	-0.214925501	0	1.5	0.5	0.5	0	1	0.084262701		807		1			-1.457234642	2	5	2	0	0.983924428	6034		3	15.66666667	1.707431339	3.03	0.66	3.66	6.69	6.03	32.23333333	10.1	31.33402275	22.13333333	16.18333333	4.666666667	28.83625129	11.51666667					94	10	2	18	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0			0	0	0		6895.666667	2	1.333333333	1.333333333	21.33333333		0.5	1	1	33.5
933000320049164	67		-0.061258397	-0.076703554	0.091013202	1.5	0	0.5	0	0	0		0				2		0.169641055	15	13.5	24.5	9.5	1.02887223	1235.5		28	141.3333333	1.379912217	1.84	0.04	3.66	5.5	5.46	21.9	6.933333333	31.65905632	14.96666667	10.85	3.5	32.25806452	7.35	-71.42857143	100	100	-42.85714286	3	2	1	2	66	8	10	14	65	8	2	14	15	3	2	4		0	0	0			0	0	0	0	202.3333333	19.66666667	4.333333333	2.36	49.66666667	1220.5	2.5	1.5	1.1	25
933000320187898	71	"2021-02-05_Found dead after running PR for Treatment Day 2. Received naltrexone on this day. Noticably sick since treatment began (lethargic, weak, cold)"	-0.469292109	-0.464544041	-0.531600621	1	0	0	2.5	1	0		0		1				-1.764210946	3	5.5	4.5	1.5	0.823183593	7564		3	0		2	1.81	5.81	7.81	6	14.96666667	2.083333333	13.91982183	12.88333333	7.35	1.05	14.28571429	6.3					0	0	0	0									0	0	0	0		0	0	0			0.5	1	1			0	0	0			0	0	0	
933000320188254	72		-0.614648386	-0.598649089	-0.635815788	0	0	0	1	0	0								-0.825565148	0.5	0.5	1.5	1				1	54.33333333	1.965253895	1.66	-0.4	4.22	5.88	6.28	16.6	1.316666667	7.931726908	15.28333333	8.166666667	0.683333333	8.367346939	7.483333333					2	1	0	2	0	0	0	0	9	3	0	4	1	1	0	1		0	0	0			0	0	0		451.3333333	8.333333333	3.666666667	2.27	55		0	0	0	
933000320188259	72		-0.579857221	-0.678727996	-0.687126211	1	0	0	0	0	0		0		1				-1.764210946	1	0.5	1	0	0	25641		1	0		1.53	-1.03	3.56	5.09	6.12	20.46666667	5.366666667	26.22149837	15.1	10.13333333	2.716666667	26.80921053	7.416666667	-100	-100	-100	-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0			0	0	0			0	0	0			0	0	0	
933000320187889	71		0.701558911	0.795172587	0.461210034	0	0.5	0	0	0	0.5								2.367435087	181	7.5	230.5	49.5		47	3	130	185.6666667		0.28	1.97	4.69	4.97	3	16.23333333	1.4	8.624229979	14.83333333	7.983333333	0.7	8.768267223	7.283333333	-12.5	-37.5	12.5	-87.5	17	4	4	7	10	3	9	5	29	5	23	9	1	1	0	1		0	0	0			0	0	0		85	46	5	2.46	72	114.5	37	5	2.82	71
933000320049178	70		-0.343106072	-0.261494093	-0.343134695	1.5	5	2	7.5	1	6	1.105794683	0.955719557	406		1	1	2	-0.159688215	25	34	51.5	26.5	1.561577094	460.5	5	34	143.6666667	1.333987315	2.21	0.94	4.13	6.34	5.4	14.23333333	-1.266666667	-8.899297424	15.5	6.966666667	-0.666666667	-9.56937799	7.633333333	66.66666667	333.3333333	-100	-16.66666667	38	6	2	10	264	17	13	26	0	0	1	0	11	3	4	5		0.5	1	1			0.5	1	1		28.33333333	15.66666667	4	2.533333333	59.33333333	206.5	4.5	4	2.575	47
933000320187880	70	2021-02-20_Found dead in cage during protracted abstinence.	-0.288778455	-0.212827106	-0.226334466	0	0	0.5	0	0	0								-0.36827617	25	20	46	21	1.665950561	695.5		36	95	1.699350787	0.5	0.93	4.28	4.78	3.85	18.98333333	-3.066666667	-16.15452151	22.05	9.383333333	-1.55	-16.51865009	10.93333333	-72.22222222	-100	-100	-88.88888889	15	3	0	5	0	0	0	0	0	0	0	0	5	2	0	2		0	0	0			0	0	0		33.33333333	16.66666667	4	2.473333333	72	2211	5.5	2.5	2.07	45.5
933000320188275	73		0.973901376	1.026175452	0.583067632	0	0.5	0.5	1	0	0					1			2.28720895	27	12.5	42.5	15.5	1.482134627	464.5	1	35	193.3333333		1.15	3.01	4.79	5.94	2.93	21.21666667	5.183333333	24.43047918	16.03333333	10.51666667	2.616666667	24.88114105	7.9					43	7	0	12	157	14	4	23	105	10	0	18	0	0	0	0		0	0	0			0	0	0		24	45.66666667	4.333333333	2.546666667	78.33333333	1167	3.5	2	2	26
933000320188175	75		-0.288432689	-0.252331012	-0.377052922	1	0.5	3.5	6	0.5	0.5		0		1			1	0.185284173	26	23	40.5	14.5	1.930242943	135.5	1	27	104.6666667	1.684692869	0.56	-0.1	4.72	5.28	5.38	16.88333333	1.683333333	9.970384995	15.2	8.316666667	0.85	10.22044088	7.466666667					234	18	8	27	70	8	12	15	179	15	1	24	3	2	0	2		0	0	0			0	0	0		25.33333333	21.66666667	4	2.5	68.33333333	3486	7	2	1.32	38.5
933000320188151	74		-0.532787983	-0.57124572	-0.537472233	0	0	2.5	0	0	0								-0.288050033	55.5	5	118.5	63	2.728537759	57		61	70.66666667	2.039759314	-0.72	-2.66	4.06	3.34	6	21.25	1.466666667	6.901960784	19.78333333	10.55	0.766666667	7.266982622	9.783333333	-100	41.66666667	-25	-100	0	0	0	0	93	9	2	17	29	5	0	9	0	0	0	0		0	0	0			0	0	0		23.33333333	17.66666667	4	2.303333333	66	21	15	5	2.94	79.5
933000320188167	77		0.160331335	0.18765501	-0.02988546	0	2	0	0	0	0	0.097493389		494		1			-0.255959579	24.5	5.5	39	14.5	1.663595234	791		29	64	1.310171521	2.85	2.75	4.12	6.97	4.22	18.51666667	2.983333333	16.11161116	15.53333333	9.133333333	1.483333333	16.24087591	7.65	-100	300	250	-100	0	0	0	0	21	4	7	8	18	4	4	7	0	0	0	0		0	0	0			0	0	0		433.6666667	14.66666667	3	2.256666667	52.33333333	3611.5	4.5	2	2	35.5
933000320188166	75		0.964177037	0.901066602	0.836453109	0.5	4.5	0	3	0.5	5	0.831936138		940			1	3	0.490143491	71.5	44.5	153.5	82	1.571635252	85	2	99	482	1.815948537														-16.66666667	-93.33333333	-13.33333333	-70	324	16	19	25	3	1	1	2	362	16	11	26	103	5	1	9	43	1	2	2	64.5		0	0	0		21	22	6	3.553333333	83	24.5	15.5	4	2.79	60
933000320188266	73		0.160601998	0.064077922	0.001678707	2.5	4.5	0	0.5	0.5	1.5	1.318974076	0.742923606	345	1	3	1	4	-0.111552533	24	14	32	8	1.694444446	1115	4	25	93	0.951639592	1.53	-1.03	3.75	5.28	6.31	19.7	4.133333333	20.98138748	15.56666667	9.75	2.1	21.53846154	7.65	-52.38095238	-19.04761905	-14.28571429	-71.42857143	40	6	0	10	89	9	2	17	102	10	4	18	20	4	0	6	523.5	0.5	1	1	50	914	0.5	1	1	33.5	357	19	3	2.123333333	59	475.5	4	2.5	2.1	37
933000320188168	76	"2021-02-16_Was accidentally left in chamber for urine collection over the weekend, was found weak and sick and did not recover."	-0.07803153	0.042937654	-0.035555341	1.5	2	4.5	4	0	1	0.051724138	0.953195773	58			1	4	0.506188719	41.5	17	92	50.5	1.50054942	722	7	43	197.6666667	1.684806508	-1.03	1.41	5.41	4.38	2.97	15.66666667	-3.983333333	-25.42553191	19.65	7.7	-2	-25.97402597	9.7	-100	50	-100	-77.77777778	0	0	0	0	256	18	53	27	0	0	0	0	7	2	1	4	58	1	2	2	100		0.5	1	1		22.33333333	26.66666667	4.333333333	2.82	79	231	12.5	3	2.195	64.5
933000320187922	78		-0.454510473	-0.336316483	-0.353063408	1	1	2	1.5	0	0.5	0	0	119	1			2	-0.239914351	5.5	3	8	2.5	0.697176499	5476		6	80.66666667	1.717709794	3.72	0.97	3.66	7.38	6.41	14.65	-4.216666667	-28.78270762	18.86666667	7.2	-2.116666667	-29.39814815	9.316666667	-46.15384615	53.84615385		-53.84615385	22	4	0	7	124	11	3	20					3	1	1	2		0.5	1	1			0	0	0		53.33333333	16	3	2.22	55.66666667	5730.5	0	0	0	0
