rfid	locomotor2	progressiveratio	punishment	runstartmale1	runstartfemale1	runreversalsmale	runreversalsfemale	highcocaineavoid2	runstart1	runreversals	regressedlr_highcocaineavoid2	regressedlr_highcocaineavoidfemale2	regressedlr_highcocaineavoidmale2	regressedlr_locomotor2	regressedlr_progressiveratio	regressedlr_punishmenteffortratio	regressedlr_runreversals	regressedlr_runreversalsfemale	regressedlr_runreversalsmale	regressedlr_runstart1	regressedlr_runstartfemale1	regressedlr_runstartmale1	punishmenteffortratio	highcocaineavoidmale2	highcocaineavoidfemale2
933000320045627	16.9	46	0.861111111		48.07		2.857142857	1	48.07	2.857142857	0.607296137	0.565371913		0.035146902	-0.44316171	1.320870121	0.728137081	0.75947321		0.129554575	0.170193933		0.018719807		1
933000320046404	26.96666667	54.25	1.277777778		142.1271429		3.428571429	0	142.1271429	3.428571429	-0.392703863	-0.434628087		1.511098148	-0.092773805	1.71603544	0.927935641	0.954393532		1.429039976	1.426695947		0.023553507		0
933000320046405	16.7	38.5	0.375	51.33857143		1.714285714		0	51.33857143	1.714285714	-0.596153846		-0.605128205	0.003194511	-0.837936262	-0.312760161	0.174944138		-0.005356245	0.240256557		0.018216444	0.00974026	0	
933000320046410	22.56666667	39.75	0.444444444	49.52714286		5.428571429		1	49.52714286	5.428571429	0.403846154		0.394871795	0.919942408	-0.753025566	-0.033415088	1.425343239		1.531719131	0.181319343		-0.018754385	0.011180992	1	
933000320046414	17.36666667	94.75	0.694444444		52.77285714		0.857142857	0	52.77285714	0.857142857	-0.392703863	-0.434628087		0.116329171	1.027546665	-0.32327873	-0.599984144	-0.569921988		0.285060003	0.33691943		0.007329229		0
933000320046421	28.76666667	44	0.722222222		64.88571429		0	0	64.88571429	0	-0.392703863	-0.434628087		1.77168849	-0.540913562	1.053168252	-1.833157998	-1.76108324		0.534525835	0.586791073		0.016414141		0
933000320046411	16.26666667	34	0.305555556	44.94285714		1.428571429		1	44.94285714	1.428571429	0.403846154		0.394871795	-0.084221716	-1.102651769	-0.547094633	0.135583112		-0.165806453	0.056452624		-0.189091139	0.008986928	1	
933000320046403	23.36666667	70.25	0.5	39.76		0.428571429		0	39.76	0.428571429	-0.596153846		-0.605128205	1.032300643	0.45485035	-1.03421257	-0.827742033		-1.361010086	-0.135767058		-0.44334575	0.007117438	0	
933000320046402	24.23333333	61.75	0.458333333		203.1228571		1	0	203.1228571	1	-0.392703863	-0.381520017		1.167544161	0.195903803	-0.308350159	-0.222240654	-0.156992403		1.914834477	1.833545009		0.007422402		0
933000320046419	16.7	56	0.527777778		74.15285714		0.428571429	0	74.15285714	0.428571429	-0.392703863	-0.381520017		0.003194884	-0.022363459	0.081112228	-0.830746696	-0.807470822		0.680416151	0.690027545		0.009424603		0
933000320046418	18.76666667	19	0.388888889	80.26571429		3.857142857		1	80.26571429	3.857142857	0.403846154		0.394871795	0.355553462	-2.239534609	1.23791627	1.117332929		1.10265135	0.764182389		0.766094434	0.020467836	1	
933000320046406	19.86666667	79.75	0.458333333	37.08428571		2.714285714		1	37.08428571	2.714285714	0.403846154		0.394871795	0.52220255	0.71880918	-1.441791959	0.766395681		0.596665673	-0.255435374		-0.52564187	0.005747126	1	
933000320046409	14.13333333	51.5	0.597222222		35.355		6	1	35.355	6	0.607296137	0.614939445		-0.514894048	-0.198429029	0.433012997	1.651902321	1.644219412		-0.328446478	-0.239724906		0.011596548		1
933000320046412	14.53333333	43	0.638888889		160.4		0.857142857	0	160.4	0.857142857	-0.392703863	-0.385060555		-0.426836081	-0.589315008	0.854609856	-0.371564853	-0.322925423		1.588500415	1.552369945		0.014857881		0
933000320046413	6.733333333	43	0.433872305	55.87		0.571428571		0	55.87	0.571428571	-0.596153846		-0.605128205	-1.231547342	-0.612656261	-0.241510107	-0.683049844		-0.975192732	0.369639256		0.732499194	0.010090054	0	
933000320046401	14.83333333	29.75	0.421296296	62.77166667		1.857142857		1	62.77166667	1.857142857	0.403846154		0.394871795	-0.319479672	-1.319757825	0.452203914	0.399004961		0.128531677	0.490435848		0.365700441	0.01416122	1	
933000320046408	14.3	36.25	0.468106996		83.69857143		0.571428571	0	83.69857143	0.571428571	-0.392703863	-0.385060555		-0.469895403	-0.9510673	0.636478364	-0.685900904	-0.627759612		0.815055423	0.820734148		0.012913296		0
933000320045979	12.73333333	47.5	0.280864198		61.88571429		2.571428571	1	61.88571429	2.571428571	0.607296137	0.611398907		-0.763442303	-0.380622434	-0.708633597	0.70411096	0.737739884		0.47315369	0.537419447		0.00591293		1
933000320046415	20.4	37.5	0.471600332	97.91428571		0.571428571		0	97.91428571	0.571428571	-0.596153846		-0.605128205	0.585701638	-0.877525937	0.218507185	-0.696552882		-1.057624054	1.009230148		1.12512817	0.012576009	0	
933000320046416	12.5	45	0.585133745	28.09		0.285714286		0	28.09	0.285714286	-0.596153846		-0.605128205	-0.795181251	-0.495514834	0.300425827	-1.068107633		-0.29937244	-0.723534417		-1.102643534	0.013002972	0	
933000320047390	15.33333333	49	0.833333333											-0.24854424	-0.293896829	0.821749133							0.017006803		
933000320046422	16.23333333	80.5	0.514917695		55.51166667		0.285714286	0	55.51166667	0.285714286	-0.392703863	-0.388601093		-0.093357166	0.735242228	-0.600137124	-1.068143474	-1.028227156		0.348295489	0.394124157		0.006396493		0
933000320046423	8.066666667	42.5	0.490464345		36.17857143		1.857142857	1	36.17857143	1.857142857	0.607296137	0.611398907		-1.782264556	-0.645735032	0.42946999	0.396698427	0.457819332		-0.308901656	-0.228670889		0.011540338		1
933000320046424	19	30.5	0.25	137.6716667		1		1	137.6716667	1	0.403846154		0.394871795	0.412156106	-1.299673697	-0.752626742	-0.220054443		-0.445574199	1.396668892		1.531973644	0.008196721	1	
933000320046407	32.2	59	0.375		42.03428571		0.857142857	0	42.03428571	0.857142857	-0.392703863	-0.381520017		2.117368735	0.09915964	-0.610220968	-0.352219032	-0.31207813		-0.030903737	0.039263733		0.006355932		0
933000320045986	24.3	45	0.444444444	34.76571429		3.428571429		1	34.76571429	3.428571429	0.403846154		0.394871795	1.18062912	-0.481140966	-0.286031725	0.996564226		0.954467858	-0.355466616		-3	0.009876543	1	
933000320045977	28.33333333	38.5	0.694444444		74.46571429		0.285714286	1	74.46571429	0.285714286	0.607296137	0.618479983		1.658704253	-0.830245809	1.21979266	-1.041079118	-0.987820856		0.689624616	0.70230091		0.018037518		1
933000320045987	24.4	49.75	0.625	46.62714286		1.714285714		0	46.62714286	1.714285714	-0.596153846		-0.605128205	1.193189185	-0.271860722	0.215724384	0.325015108		0.005324215	0.100106585		-0.115950648	0.012562814	0	
933000320045982	20.96666667	64	0.444444444	33.67571429		0.571428571		0	33.67571429	0.571428571	-0.596153846		-0.605128205	0.710535951	0.283817092	-1.076759885	-0.688593705		-0.921199321	-0.405853175		-0.73324029	0.006944444	0	
933000320045981	14.8	60.25	0.75		59.83142857		1.428571429	0	59.83142857	1.428571429	-0.392703863	-0.385060555		-0.330705988	0.165806462	0.573694903	0.127492476	0.188465046		0.426134484	0.47954597		0.012448133		0
933000320045996	22	38.75	0.402777778		175.1785714		0.571428571	0	175.1785714	0.571428571	-0.392703863	-0.385060555		0.854788972	-0.789351583	0.256690877	-0.677835055	-0.630355239		1.724242295	1.626626269		0.010394265		0
933000320045999	12.83333333	48.5	0.490464345	43.59166667		1.857142857		0	43.59166667	1.857142857	-0.596153846		-0.605128205	0.007792447	-0.301600444	-0.236613591	0.49942273		0.101920496	0.016151182		0.392063804	0.010112667	0	
933000320045989	13.96666667	103.5	0.631944444		32.41285714		2.142857143	1	32.41285714	2.142857143	0.607296137	0.671588053		-0.546516808	1.249943961	-0.659129939	0.630417052	0.672355693		-0.48161918	-0.347999639		0.006105743		1
933000320045991	14.93333333	54.5	0.514917695	75.55142857		1.285714286		0	75.55142857	1.285714286	-0.596153846		-0.605128205	-0.313103804	-0.084593874	-0.394891109	0.204808254		-0.276770599	0.711618414		0.700170288	0.009448031	0	
933000320045983	21.33333333	55.5	0.444701646		45.85166667		1.333333333	0	45.85166667	1.333333333	-0.392703863	-0.331952485		0.760950729	-0.026887369	-0.183874392	0.238744171	0.299674927		0.088678507	0.133324704		0.008012642		0
933000320045980	21.73333333	46	1.018656716	129.55		0.428571429		1	129.55	0.428571429	0.403846154		0.394871795	0.828418217	-0.429797349	1.461451346	-0.571516554		-1.330002592	1.322262334		1.491462146	0.022144711	1	
933000320046000	20.93333333	70.5	0.444701646	41.09333333		0.571428571		1	41.09333333	0.571428571	0.403846154		0.394871795	0.699711572	0.478902098	-1.251460886	-0.443223478		-0.090635209	-0.078160579		-0.339329129	0.006307825	1	
933000320045984	18.8	64.5	0.585133745		32.93285714		0.714285714	1	32.93285714	0.714285714	0.607296137	0.668047515		0.360094386	0.311979401	0.033156833	-0.26848922	-0.215363637		-0.449387652	-0.326189364		0.009071841		1
933000320045976	18.33333333	103	0.339552239		44.476		1	1	44.476	1	0.607296137	0.664506977		0.277171731	1.232998428	-1.454776875	-0.047935091	0.004902816		0.045145977	0.122764801		0.003296624		1
933000320046738	17.8	27.5	0.584784411	81.67		0.714285714		0	81.67	0.714285714	-0.596153846		-0.605128205	0.818602735	-1.552069016	1.341761387	-1.0902839		-0.746451261	0.775467537		1.171091525	0.021264888	0	
933000320046732	19.5	43.5	0.430555556	65.35		0.428571429		1	65.35	0.428571429	0.403846154		0.394871795	0.462099178	-0.579210868	-0.282400071	-1.51953999		-1.389848899	0.540867626		0.431420824	0.009897829	1	
933000320046728	13.06666667	92.5	0.625		73.605		1.714285714	1	73.605	1.714285714	0.607296137	0.515804381		-0.704387451	0.974815761	-0.514824664	-0.003222822	0.07244314		0.675538393	0.682706172		0.006756757		1
933000320046749	20.36666667	64.25	0.861111111		32.42833333		2.285714286	1	32.42833333	2.285714286	0.607296137	0.515804381		0.579210821	0.297316726	0.691200447	0.387483604	0.474377861		-0.47866404	-0.344002359		0.013402508		1
933000320046733	10.62068966	58.25	0.513888889	40.32428571		0.857142857		0	40.32428571	0.857142857	-0.596153846		-0.605128205	-1.233410417	0.070225312	-0.580650665	-0.873554026		-0.625541709	-0.110145304		-0.389919669	0.008822127	0	
933000320046740	18.4137931	92.5	0.75	87.72428571		0.857142857		0	87.72428571	0.857142857	-0.596153846		-0.605128205	0.286848501	0.97817818	-0.783387219	-0.870482093		-0.670227688	0.871802768		0.90197763	0.008108108	0	
933000320047399	20.06666667	79	0.402777778											0.541830255	0.691295627	-0.944358881							0.005098453		
933000320046750	17.31034483	60.25	0.388888889		58.57428571		2	1	58.57428571	2	0.607296137	0.519344919		0.103615661	0.159086204	-0.572520399	0.234186427	0.317267868		0.401585026	0.438499017		0.006454587		1
933000320046731	25.4137931	154.5	0.555555556		54.80571429		0.857142857	0	54.80571429	0.857142857	-0.392703863	-0.480655081		1.335177736	1.937565164	-1.384010627	-0.876738876	-0.800901705		0.321402503	0.366216837		0.003595829		0
933000320046730	10.37931034	26.75	0.509328358	27.13714286		2.857142857		1	27.13714286	2.857142857	0.403846154		0.394871795	-0.478067534	-1.602189127	1.077812853	0.640772876		0.68856101	-0.799806351		-0.090692726	0.019040312	1	
933000320046743	28.7	43	0.842592593	25.13		1.857142857		1	25.13	1.857142857	0.403846154		0.394871795	1.751475229	-0.594344767	1.134696868	0.123616842		0.079947897	-1.001631832		-1.458890276	0.019595177	1	
933000320046744	11.72413793	36.25	0.655349794		31.32285714		4.428571429	1	31.32285714	4.428571429	0.607296137	0.519344919		-0.964592262	-0.961206062	1.232613963	1.144588063	1.173184624		-0.570223682	-0.438477604		0.018078615		1
933000320046745	23.82758621	67	0.468106996		198.2833333		1.5	1	198.2833333	1.5	0.607296137	0.519344919		1.106521841	0.385205774	-0.413682922	-0.157175815	-0.092773923		1.873457202	1.781716309		0.006986672		1
933000320046746	25.53333333	154.75	0.772376543	30.42333333		1.428571429		1	30.42333333	1.428571429	0.403846154		0.394871795	1.355425536	1.962686973	-1.670950011	-0.249633024		-0.250735556	-0.627589148		-0.996138804	0.004991125	1	
933000320046736	27.82758621	57.25	0.415008292	53.69		0		0	53.69	0	-0.596153846		-0.605128205	1.607465243	0.03153983	-1.010676484	-2.208812753		-0.527090279	0.290420968		0.127746583	0.007249053	0	
933000320046742	14.23333333	73.75	0.585133745		58.98833333		0	0	58.98833333	0	-0.392703863	-0.484195619		-0.493130848	0.556781592	-0.192974854	-2.185025169	-2.241173049		0.405770189	0.449841423		0.007934017		0
933000320046727	32.9	77.75	0.772376543		23.44857143		0.285714286	0	23.44857143	0.285714286	-0.392703863	-0.484195619		2.184289028	0.647573049	0.172470614	-1.73199353	-1.686377241		-1.070199971	-0.904068074		0.009934103		0
933000320046726	23.06666667	50.5	0.547056385	32.98166667		1.428571429		0	32.98166667	1.428571429	-0.596153846		-0.605128205	1.508433367	-0.246316095	-0.099060418	-0.028891198		-0.213531869	-0.444344447		0.10345943	0.0108328	0	
933000320046741	10.26666667	107.75	0.725565844	143.27		1.857142857		1	143.27	1.857142857	0.403846154		0.394871795	-1.299673681	1.345636698	-1.140156531	0.303254543		0.137798957	1.458437306		1.613322423	0.00673379	1	
933000320046631	12.4	142.25	1.17026749		22.70571429		2.571428571	0	22.70571429	2.571428571	-0.392703863	-0.427547011		-0.824746165	1.840987177	-0.147090937	0.614744986	0.677709067		-1.124491397	-0.969682033		0.008226836		0
933000320046748	16.53333333	54.75	0.772376543		36.11857143		1.714285714	0	36.11857143	1.714285714	-0.392703863	-0.427547011		-0.031078895	-0.079571808	0.764192021	0.191784738	0.263917236		-0.315438421	-0.233270449		0.014107334		0
933000320046635	16.96666667	59	1.357510288	25.03666667		5.571428571		1	25.03666667	5.571428571	0.403846154		0.394871795	0.045803864	0.090216082	1.538195022	1.478802787		1.612113732	-1.007682137		-1.493244976	0.023008649	1	
933000320046643	19.53333333	52.25	1.094112769	41.52571429		1.714285714		1	41.52571429	1.714285714	0.403846154		0.394871795	0.472526936	-0.168063134	1.28921627	0.18743835		-0.028754592	-0.045749645		-0.289655831	0.020939957	1	
933000320046626	28.7	107.25	0.702160494		38.09142857		1.714285714	1	38.09142857	1.714285714	0.607296137	0.572452989		1.751475547	1.322200648	-0.554116336	0.189896873	0.268330262		-0.204103358	-0.133378185		0.006546951		1
933000320046628	8.566666667	50.5	0.936213992		50.21571429		0.714285714	1	50.21571429	0.714285714	0.607296137	0.572452989		-1.651896942	-0.224420775	1.284107353	-0.735243087	-0.691250675		0.203274635	0.255239258		0.018538891		1
933000320046640	13.9	33	0.339552239	36.71714286		5.285714286		1	36.71714286	5.285714286	0.403846154		0.394871795	-0.558811942	-1.130443203	-0.199347994	1.406286131		1.494769706	-0.281942796		-0.567853303	0.010289462	1	
933000320046629	8.2	61.75	0.416666667	34.89714286		0		0	34.89714286	0	-0.596153846		-0.605128205	-1.738355012	0.21787358	-1.130304668	-1.77469379		-2.08155451	-0.347226113		-0.670489075	0.006747638	0	
933000320046645	19.93333333	103	0.555555556		37.38857143		1	0	37.38857143	1	-0.392703863	-0.427547011		0.528564729	1.237826644	-0.858043578	-0.433905327	-0.36690089		-0.233148537	-0.17034604		0.005393743		0
933000320046639	10.33333333	74.75	0.541666667		61.09428571		0.857142857	1	61.09428571	0.857142857	0.607296137	0.572452989		-1.281451631	0.58931504	-0.350890279	-0.575781661	-0.552428902		0.457469863	0.508578791		0.007246377		1
933000320046646	12.8	44.25	0.641376451	17.09666667		3.428571429		0	17.09666667	3.428571429	-0.596153846		-0.605128205	-0.746450907	-0.524500054	0.510236728	0.931216261		0.941118736	-1.572153945		-1.762400143	0.014494383	0	
933000320046630	17.9	52.25	0.468106996		21.64		3.714285714	1	21.64	3.714285714	0.607296137	0.565371913		0.203496122	-0.164519177	0.005370228	1.002868203	1.0131622		-1.247912976	-1.083730972		0.008958986		1
933000320046650	8.4	45.5	0.397890947		40.07666667		1.142857143	0	40.07666667	1.142857143	-0.392703863	-0.434628087		-1.712850552	-0.462054924	-0.044890016	-0.292693728	-0.230913478		-0.125679389	-0.033670655		0.008744856		0
933000320046632	14.23333333	34.25	0.509328358											-0.490727228	-1.038446577	0.580481425							0.014870901		
933000320046636	16.66666667	75.75	0.402777778	91.70714286		0.571428571		0	91.70714286	0.571428571	-0.596153846		-0.605128205	-0.007453937	0.609706762	-1.598770468	-0.954468024		-1.146956505	0.944298894		0.996365999	0.005317198	0	
933000320046634					45.06		2.285714286	1	45.06	2.285714286	0.607296137	0.565371913					0.487264051	0.541322021		0.063608617	0.127867183				1
933000320046642	10.43333333	82.25	0.763888889		42.82142857		0	0	42.82142857	0	-0.392703863	-0.438168625		-1.256804956	0.777771925	0.056445228	-1.873390491	-1.808276094		0.005325532	0.080034042		0.009287403		0
933000320046633	24.2	35	0.402777778	36.86714286		0.571428571		0	36.86714286	0.571428571	-0.596153846		-0.605128205	1.159164362	-1.002591982	0.043442564	-1.009599693		-1.100847914	-0.277926058		-0.552091335	0.011507937	0	
933000320046641	24.4	55.5	0.361111111	24.914		1		1	24.914	1	0.403846154		0.394871795	1.201914202	-0.026624091	-1.214569272	-0.510496908		-0.498007606	-1.016994098		-1.531185843	0.006506507	1	
933000320046644	11.86666667	36.25	0.486111111		64.14142857		1.714285714	1	64.14142857	1.714285714	0.607296137	0.558290837		-0.941118866	-0.946535635	0.696715419	0.14638381	0.235965336		0.514872033	0.574372915		0.013409962		1
933000320046649	17.43333333	23.5	0.458333333		52.54571429		2.571428571	1	52.54571429	2.571428571	0.607296137	0.558290837		0.131351638	-1.928905931	1.442374283	0.592070192	0.646019418		0.274898361	0.326208332		0.019503546		1
933000320046164	14.66666667	30.5	0.320688226	32.74285714		4.428571429		1	32.74285714	4.428571429	0.403846154		0.394871795	0.326353123	-1.270495341	-0.169567798	1.273709236		1.275283243	-0.469777245		0.067067433	0.010514368	1	
933000320046163	15.03333333	61.75	0.374485597	45.55		1		0	45.55	1	-0.596153846		-0.605128205	-0.299506468	0.200710077	-1.342675665	-0.050068598		-0.470472803	0.077816703		-0.164039655	0.006064544	0	
933000320046638	22.76666667	120.75	0.514917695		61.84714286		0.571428571	1	61.84714286	0.571428571	0.607296137	0.664506977		0.934506873	1.54635011	-1.174364137	-0.445575058	-0.422345364		0.470232058	0.532680637		0.004264329		1
933000320046637	7.6	57.25	0.702160494		48.35857143		1.142857143	0	48.35857143	1.142857143	-0.392703863	-0.335493023		-1.860097799	0.024611572	0.549723334	0.069226774	0.125064457		0.137422461	0.180890993		0.012264812		0
933000320046162	12.7	190.25	0.697968491	25.59333333		0.285714286		0	25.59333333	0.285714286	-0.596153846		-0.605128205	-0.772093045	2.706793321	-2.137976442	-0.770762764		-1.664641404	-0.955272321		-1.391506527	0.003668691	0	
933000320046160	17.5	86	0.795781893	31.80333333		0.857142857		0	31.80333333	0.857142857	-0.596153846		-0.605128205	0.142906978	0.855050187	-0.45049768	-0.165817234		0.043672214	-0.556699718		-0.901490609	0.009253278	0	
